Measurement report of dcv_sheet_cz_vpre,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-10-07 03:33:38 -0500,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic2 - Fri Oct 07 03:33:42 CDT 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
risetime=100p start=5u ,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
threshold=0 delay=5u ,,,
,,,
,,,
amplitude,length,input_voltage,width(s)
-32,1.88739E-007,-20.0232,8.35109E-007
-32,2.39503E-007,-20.0232,9.73293E-007
-32,3.0392E-007,-20.0232,1.10545E-006
-32,3.85662E-007,-20.0232,1.25274E-006
-32,4.8939E-007,-20.0232,1.44087E-006
-32,0.000000621,-20.0232,1.6649E-006
-32,0.000000788,-20.0232,1.93842E-006
-32,0.000001,-20.0232,2.25194E-006
-34,0.000000001,-22.0232,1.13409E-009
-34,1.26896E-009,-22.0232,1.40414E-009
-34,1.61026E-009,-22.0232,1.74574E-009
-34,0.000000002,-22.0232,2.17908E-009
-34,2.59294E-009,-22.0232,2.7284E-009
-34,3.29034E-009,-22.0232,3.42624E-009
-34,4.17532E-009,-22.0232,4.3112E-009
-34,5.29832E-009,-22.0232,5.43436E-009
-34,6.72336E-009,-22.0232,6.85999E-009
-34,8.53168E-009,-22.0232,8.6684E-009
-34,1.08264E-008,-22.0232,0.000000011
-34,1.37382E-008,-22.0232,1.38749E-008
-34,1.74333E-008,-22.0232,1.75701E-008
-34,2.21222E-008,-22.0232,5.17104E-008
-34,2.80722E-008,-22.0232,9.56429E-008
-34,3.56225E-008,-22.0232,2.32504E-007
-34,4.52035E-008,-22.0232,3.81176E-007
-34,5.73615E-008,-22.0232,4.44781E-007
-34,7.27895E-008,-22.0232,5.16636E-007
-34,9.23671E-008,-22.0232,5.88343E-007
-34,1.1721E-007,-22.0232,6.66293E-007
-34,1.48735E-007,-22.0232,7.63882E-007
-34,1.88739E-007,-22.0232,8.77299E-007
-34,2.39503E-007,-22.0232,9.921E-007
-34,3.0392E-007,-22.0232,0.000001126
-34,3.85662E-007,-22.0232,1.2817E-006
-34,4.8939E-007,-22.0232,1.47078E-006
-34,0.000000621,-22.0232,1.70445E-006
-34,0.000000788,-22.0232,1.98418E-006
-34,0.000001,-22.0232,2.3288E-006
-36,0.000000001,-24.0232,1.13823E-009
-36,1.26896E-009,-24.0232,1.40717E-009
-36,1.61026E-009,-24.0232,1.74864E-009
-36,0.000000002,-24.0232,2.18194E-009
-36,2.59294E-009,-24.0232,2.73124E-009
-36,3.29034E-009,-24.0232,3.42967E-009
-36,4.17532E-009,-24.0232,4.31397E-009
-36,5.29832E-009,-24.0232,5.43782E-009
-36,6.72336E-009,-24.0232,6.86298E-009
-36,8.53168E-009,-24.0232,8.67115E-009
-36,1.08264E-008,-24.0232,0.000000011
-36,1.37382E-008,-24.0232,1.38782E-008
-36,1.74333E-008,-24.0232,1.75735E-008
-36,2.21222E-008,-24.0232,5.97207E-008
-36,2.80722E-008,-24.0232,1.16644E-007
-36,3.56225E-008,-24.0232,2.49343E-007
-36,4.52035E-008,-24.0232,0.000000367
-36,5.73615E-008,-24.0232,4.422E-007
-36,7.27895E-008,-24.0232,5.26149E-007
-36,9.23671E-008,-24.0232,6.00517E-007
-36,1.1721E-007,-24.0232,6.84691E-007
-36,1.48735E-007,-24.0232,7.81137E-007
-36,1.88739E-007,-24.0232,8.93364E-007
-36,2.39503E-007,-24.0232,1.01434E-006
-36,3.0392E-007,-24.0232,1.14376E-006
-36,3.85662E-007,-24.0232,0.000001271
-36,4.8939E-007,-24.0232,1.50383E-006
-36,0.000000621,-24.0232,1.7453E-006
-36,0.000000788,-24.0232,0.000002038
-36,0.000001,-24.0232,2.39313E-006
-38,0.000000001,-26.0232,1.14038E-009
-38,1.26896E-009,-26.0232,1.41039E-009
-38,1.61026E-009,-26.0232,1.75153E-009
-38,0.000000002,-26.0232,2.18466E-009
-38,2.59294E-009,-26.0232,2.73485E-009
-38,3.29034E-009,-26.0232,3.43185E-009
-38,4.17532E-009,-26.0232,4.31697E-009
-38,5.29832E-009,-26.0232,5.44053E-009
-38,6.72336E-009,-26.0232,6.86553E-009
-38,8.53168E-009,-26.0232,8.67431E-009
-38,1.08264E-008,-26.0232,0.000000011
-38,1.37382E-008,-26.0232,1.38807E-008
-38,1.74333E-008,-26.0232,1.75759E-008
-38,2.21222E-008,-26.0232,6.56359E-008
-38,2.80722E-008,-26.0232,1.43568E-007
