time v(/v0) v(/v1) v(/v2) v(/v3) v(/v4)
3.32590112131013e-07 0.222222222222222 0.27794197256819 0.240397221556006 0.228929354885471 0.0
3.32713324843231e-07 0.222222222222222 0.278445541395607 0.239776151733623 0.226841132265141 0.0
3.32836575430726e-07 0.222222222222222 0.278936773501433 0.239334223251647 0.223110982099942 0.0
3.32960230050525e-07 0.222222222222222 0.279417067465073 0.239055201444805 0.217948607597687 0.0
3.3308443232973e-07 0.222222222222222 0.279886845490708 0.238906464606003 0.214229814801119 0.0
3.33208125882841e-07 0.222222222222222 0.280342118366989 0.238839543317402 0.215058439326249 0.0
3.33331711032046e-07 0.222222222222222 0.280784468825286 0.238791308961969 0.219555729034126 0.0
3.3345537015059e-07 0.222222222222222 0.281214572930738 0.23869072442983 0.224202638260193 0.0
3.33579071064068e-07 0.222222222222222 0.281632322093868 0.238462401409426 0.227286976161256 0.0
3.337028755082e-07 0.222222222222222 0.282037926497011 0.238030798344349 0.229080557542006 0.0
3.33826494686593e-07 0.222222222222222 0.28243047879307 0.237327064609006 0.228589287515888 0.0
3.33950137022836e-07 0.222222222222222 0.282810694461898 0.236289904913672 0.224321037223344 0.0
3.34073517704296e-07 0.222222222222222 0.283177765242416 0.234875665041765 0.218289019402917 0.0
3.34196750205564e-07 0.222222222222222 0.283532124387129 0.233054671896056 0.214994409539202 0.0
3.34320149809221e-07 0.222222222222222 0.283874712523895 0.230810986992792 0.215910195569845 0.0
3.34443993227975e-07 0.222222222222222 0.284206246468582 0.228145992037779 0.218723427250426 0.0
3.34567810116445e-07 0.222222222222222 0.284525447292714 0.225098600873177 0.222055646746925 0.0
3.34692022091668e-07 0.222222222222222 0.284833392340964 0.221708804120361 0.226406604496793 0.0
3.34816757076811e-07 0.222222222222222 0.285130310614624 0.218041550328264 0.229927197212889 0.0
3.34940762438156e-07 0.222222222222222 0.285413301222186 0.214222525555671 0.228886567649611 0.0
3.35064437664239e-07 0.222222222222222 0.285683484209386 0.210342340908486 0.22364571725242 0.0
3.35187935743376e-07 0.222222222222222 0.285941322276047 0.206505392973998 0.218788399536884 0.0
3.35311686705522e-07 0.222222222222222 0.286187759043525 0.202811434946536 0.216731781018579 0.0
3.35435336769177e-07 0.222222222222222 0.286422127026539 0.199383421757712 0.216216763416829 0.0
3.35558951662248e-07 0.222222222222222 0.286644631633313 0.196325511080237 0.217269242185398 0.0
3.35682389179317e-07 0.222222222222222 0.286855110517443 0.193735985451029 0.221635530263322 0.0
3.35806007613998e-07 0.222222222222222 0.287054239601501 0.191688698815863 0.227486301171327 0.0
3.35930151827259e-07 0.222222222222222 0.287242542426198 0.19024637238538 0.22980440035216 0.0
3.36054218385841e-07 0.222222222222222 0.287419110812742 0.189462129829324 0.227287485870884 0.0
3.36178178801088e-07 0.222222222222222 0.287584002410524 0.189354650833118 0.223434436134518 0.0
3.36302205143319e-07 0.222222222222222 0.287737526121894 0.189919807613052 0.220247005249787 0.0
3.3642633927177e-07 0.222222222222222 0.287879786158962 0.19113225926872 0.216973943924241 0.0
3.3655053053877e-07 0.222222222222222 0.288010780263046 0.192943920103261 0.215043061166245 0.0
3.36674323020861e-07 0.222222222222222 0.288130154148553 0.195277730898594 0.217601409453961 0.0
3.36798076864189e-07 0.222222222222222 0.288238395966608 0.19805381154331 0.22351307767957 0.0
3.36922083780672e-07 0.222222222222222 0.288335815491544 0.201183604286369 0.227759066841066 0.0
3.37045703200325e-07 0.222222222222222 0.288422012164491 0.204546940079349 0.228180064280238 0.0
3.37169257661678e-07 0.222222222222222 0.288497357019961 0.208044925470974 0.226700945908013 0.0
3.37292994491971e-07 0.222222222222222 0.28856207340282 0.211579899829322 0.224144105811461 0.0
3.37416896058209e-07 0.222222222222222 0.288616196633225 0.215052389956773 0.219735291475992 0.0
3.37541059670987e-07 0.222222222222222 0.288659805777612 0.218375323378717 0.215516929970527 0.0
3.37665333727619e-07 0.222222222222222 0.288692893314836 0.22146791720459 0.215502698914341 0.0
3.37789589390664e-07 0.222222222222222 0.288715508334063 0.224267079854214 0.219819622564383 0.0
3.37913902191073e-07 0.222222222222222 0.28872775631729 0.226733014128794 0.22448633414101 0.0
3.38037980873602e-07 0.222222222222222 0.288729728327746 0.228838540404837 0.227020216055487 0.0
3.38161999591697e-07 0.222222222222222 0.288721562288989 0.2305846877891 0.227896751296119 0.0
3.38285758208781e-07 0.222222222222222 0.288703410001171 0.231984493202034 0.226892391895329 0.0
3.3840957877642e-07 0.222222222222222 0.288675348796671 0.233072498088857 0.222905518823516 0.0
3.38533269600336e-07 0.222222222222222 0.288637531619672 0.23389005858644 0.217673268668782 0.0
3.38656999927582e-07 0.222222222222222 0.288590019907024 0.234490821252824 0.215320816287949 0.0
3.38781027290953e-07 0.222222222222222 0.288532779181993 0.234933318150425 0.217382763734252 0.0
3.38905190842607e-07 0.222222222222222 0.28846593856066 0.23527622924886 0.221398606411068 0.0
3.39029026689746e-07 0.222222222222222 0.288389875667844 0.235576124272404 0.224865895299318 0.0
3.39152871519188e-07 0.222222222222222 0.288304526628327 0.235885558339201 0.22736891307324 0.0
3.39276982915944e-07 0.222222222222222 0.288209790735577 0.236247562189033 0.228187074475598 0.0
3.39401207226015e-07 0.222222222222222 0.288105851943735 0.236692260829436 0.225630423250222 0.0
3.39525108104296e-07 0.222222222222222 0.287993207735235 0.237234038123635 0.220372828843042 0.0
3.39649016599213e-07 0.222222222222222 0.287871701277602 0.237874895826725 0.216331233267028 0.0
3.39772993307301e-07 0.222222222222222 0.287741375466802 0.238600706083895 0.216356327705829 0.0
3.39897060997758e-07 0.222222222222222 0.287602300732891 0.239382407168975 0.21924892631622 0.0
3.40021549000459e-07 0.222222222222222 0.287454166950457 0.240179470659684 0.222622537717859 0.0
3.4014642793905e-07 0.222222222222222 0.287297039032276 0.2409374139188 0.225884264031668 0.0
3.40271236796733e-07 0.222222222222222 0.287131578900436 0.241590682372498 0.228304255811932 0.0
3.40396005495302e-07 0.222222222222222 0.286957873251632 0.242072455985668 0.227423688042484 0.0
3.4052104388112e-07 0.222222222222222 0.286775583811539 0.242315534412904 0.22262244289869 0.0
3.40645804011926e-07 0.222222222222222 0.2865856261649 0.242254703729657 0.21769860159842 0.0
3.4077042508245e-07 0.222222222222222 0.286387944767699 0.241834828398071 0.216428298494895 0.0
3.4089516356604e-07 0.222222222222222 0.28618225100374 0.241009625355606 0.218206635537093 0.0
3.41019530525476e-07 0.222222222222222 0.285969490638715 0.23975242209569 0.220839912831982 0.0
3.41143697560541e-07 0.222222222222222 0.285749538225507 0.238049897451315 0.22423705166675 0.0
3.41267814158598e-07 0.222222222222222 0.28552226669565 0.235904831361401 0.227859288996658 0.0
3.41391939617729e-07 0.222222222222222 0.285287686079215 0.23333861018966 0.228395557150139 0.0
3.41516143954196e-07 0.222222222222222 0.285045771322168 0.230390107881576 0.224253530589905 0.0
3.41640811108038e-07 0.222222222222222 0.284795843393785 0.227106438824327 0.219099995834693 0.0
3.41765479114948e-07 0.222222222222222 0.284538904717532 0.223572514820866 0.217075940204653 0.0
3.41889834278722e-07 0.222222222222222 0.284275743590473 0.219885387296018 0.217751708582814 0.0
3.42014000864062e-07 0.222222222222222 0.284006253345709 0.216138694698848 0.219418021435713 0.0
3.42138168328417e-07 0.222222222222222 0.283730152389494 0.212428654401382 0.222740514273847 0.0
3.42262739726591e-07 0.222222222222222 0.283446626869166 0.208847281227377 0.22721411311085 0.0
3.42387604361946e-07 0.222222222222222 0.283155989030371 0.205500710334965 0.228734708074991 0.0
3.42512186214899e-07 0.222222222222222 0.282859693430915 0.202499093822231 0.225210499462628 0.0
3.42636660069533e-07 0.222222222222222 0.282557468104119 0.199920418673225 0.220299724108233 0.0
3.42760939874621e-07 0.222222222222222 0.282249657558204 0.197834309635973 0.217913904965237 0.0
3.42884954345443e-07 0.222222222222222 0.281936583888012 0.19629167078595 0.21763768068181 0.0
3.43009035327013e-07 0.222222222222222 0.281617534998735 0.195320989950905 0.218483784962784 0.0
3.43133210702914e-07 0.222222222222222 0.281292538853538 0.194937573738166 0.221709068325424 0.0
3.43257651620855e-07 0.222222222222222 0.280961233633673 0.195138131456812 0.226584580951755 0.0
3.43381998159239e-07 0.222222222222222 0.28062467631978 0.195898867644479 0.228650942315624 0.0
3.43506308822834e-07 0.222222222222222 0.280282826910248 0.197177252670972 0.225778450639245 0.0
3.43630443165999e-07 0.222222222222222 0.279936194082554 0.198913378293669 0.221303520454856 0.0
3.43754768295575e-07 0.222222222222222 0.279583860010652 0.201042766953974 0.218646359904272 0.0
3.43879641574247e-07 0.222222222222222 0.279224874205327 0.203495547363417 0.217634687115211 0.0
3.4400461816644e-07 0.222222222222222 0.278860583693952 0.206180096096133 0.218010704197277 0.0
3.4412978592422e-07 0.222222222222222 0.27849082264049 0.20901159387921 0.221192560578858 0.0
3.44255107182524e-07 0.222222222222222 0.278115789500365 0.211904041645247 0.226118846091358 0.0
3.44380154264551e-07 0.222222222222222 0.277736877383054 0.214767622124994 0.228366512735838 0.0
3.44505290985347e-07 0.222222222222222 0.277353099768479 0.217539507522735 0.225961209292068 0.0
3.44630358743873e-07 0.222222222222222 0.276965046295686 0.220156324028005 0.221809320872227 0.0
3.44755345622414e-07 0.222222222222222 0.276572865291658 0.222571378656376 0.218963151383704 0.0
3.44880131880829e-07 0.222222222222222 0.276177049174198 0.224750554330772 0.217643845329126 0.0
3.45004775140057e-07 0.222222222222222 0.275777533347638 0.226677741559709 0.217989997399218 0.0
3.45129501965266e-07 0.222222222222222 0.275373694125686 0.228352368558696 0.221127447189216 0.0
3.45254067025782e-07 0.222222222222222 0.274966427875172 0.229779715191823 0.225827357858315 0.0
3.45378881182802e-07 0.222222222222222 0.274554484647243 0.230983408018115 0.228112051930758 0.0
3.45503324394396e-07 0.222222222222222 0.274140012409853 0.231985299856334 0.226034371624459 0.0
3.45627691920858e-07 0.222222222222222 0.273722142592957 0.2328220343958 0.22199401092883 0.0
3.45752131780238e-07 0.222222222222222 0.273300471468911 0.233530672898757 0.219004459768203 0.0
3.45876827681543e-07 0.222222222222222 0.272874455138413 0.234147920758814 0.217723395376371 0.0
3.46001859081552e-07 0.222222222222222 0.272443889526509 0.234707056852294 0.218209141862241 0.0
3.46127027541325e-07 0.222222222222222 0.272009530074489 0.235235116594306 0.22121710238678 0.0
3.46251851185276e-07 0.222222222222222 0.271573147114088 0.235750763586306 0.225698722020796 0.0
3.46376597743087e-07 0.222222222222222 0.271133909442797 0.236266609992064 0.227993623290811 0.0
3.4650156283594e-07 0.222222222222222 0.27069085824396 0.236785219789871 0.225923778281133 0.0
3.46626305629131e-07 0.222222222222222 0.270245642485164 0.237295719406216 0.221720495336321 0.0
3.46750776576856e-07 0.222222222222222 0.269798540803143 0.237778997280407 0.218789056888183 0.0
3.46875277305029e-07 0.222222222222222 0.269348560979969 0.238208458197076 0.217892126236783 0.0
3.46999937135411e-07 0.222222222222222 0.268895311066664 0.238549223888925 0.218606826647451 0.0
3.47124378005865e-07 0.222222222222222 0.268440247869049 0.238760042639202 0.221485064300627 0.0
3.47248860319062e-07 0.222222222222222 0.2679825037416 0.238798632634274 0.225818039789745 0.0
3.47373138441095e-07 0.222222222222222 0.267523064317542 0.238622449167922 0.2279758280793 0.0
3.47497506172008e-07 0.222222222222222 0.267060923050573 0.238191362329407 0.225589383578181 0.0
3.476219034548e-07 0.222222222222222 0.266596374619727 0.237470780754832 0.221172512306395 0.0
3.47746656293779e-07 0.222222222222222 0.266128264997115 0.236430998751939 0.218531332808686 0.0
3.47871805347423e-07 0.222222222222222 0.265656494745325 0.235052611687363 0.218148227355928 0.0
3.47996598798795e-07 0.222222222222222 0.265183968734223 0.233339776366056 0.2190857502976 0.0
3.48121413275393e-07 0.222222222222222 0.264709339843533 0.231298112110197 0.221974886951727 0.0
3.48246483857245e-07 0.222222222222222 0.264231776799198 0.228946133850722 0.226220271279969 0.0
3.48371699248963e-07 0.222222222222222 0.263751763437338 0.226321886743763 0.22789426864478 0.0
3.48496521380239e-07 0.222222222222222 0.263271434750493 0.223487675302613 0.22481209971997 0.0
3.48621309253803e-07 0.222222222222222 0.262789483846875 0.220498110256013 0.220291211258721 0.0
3.48746185798932e-07 0.222222222222222 0.262305498692781 0.217421209692882 0.218255492410149 0.0
3.48871314523314e-07 0.222222222222222 0.261818901481447 0.214330879650417 0.218486034965518 0.0
3.48996838789135e-07 0.222222222222222 0.261329183984068 0.211306431946776 0.219768230932579 0.0
3.4912257739115e-07 0.222222222222222 0.260837102627127 0.208437025191831 0.222873623790989 0.0
3.49248074737505e-07 0.222222222222222 0.260344500474987 0.205814664578733 0.226828976447071 0.0
3.49373553918543e-07 0.222222222222222 0.25985056464873 0.20350987321974 0.227493145256586 0.0
3.49498688245631e-07 0.222222222222222 0.259356643782544 0.201594073806493 0.223577933305939 0.0
3.49623395194586e-07 0.222222222222222 0.258863130831748 0.200120092282192 0.219282680140576 0.0
3.49748002285816e-07 0.222222222222222 0.258368791065084 0.199122935661066 0.218077722373282 0.0
3.49872870491719e-07 0.222222222222222 0.257872242199469 0.198627575170847 0.218980273613468 0.0
3.49997683294048e-07 0.222222222222222 0.257374790870339 0.198647758947506 0.220738262756377 0.0
3.50122520789205e-07 0.222222222222222 0.25687616795839 0.199178604297288 0.223985942260519 0.0
