time v(/en) v(/clk) v(/rstb) v(/serial_out) v(/net97) v(/en_out)
0.00120028107201188 2.68702672126835e-12 1.40536005925902 2.49999999999031 2.2953565701695 0.00174195826683757 0.00174232842491301
0.00120031061985288 -2.74834084985378e-12 1.55309926431075 2.500000000008 2.29517997894074 0.00103041327900606 0.0010307588854905
0.00120034642454273 2.70948236220264e-12 1.73212271352851 2.49999999999076 2.2950789639612 0.00040300694003163 0.000403170848577155
0.00120039840540163 -2.72939370816938e-12 1.99202700804136 2.50000000000866 2.29493160581007 1.0082866147116e-05 1.01438525889713e-05
0.00120044814872997 2.73128058152317e-12 2.24074364973233 2.49999999999126 2.29491176830869 5.87179630533675e-06 5.80981387183808e-06
0.00120047407436498 -2.73617937319435e-12 2.3703718248218 2.50000000000863 2.29484986643307 -4.31597755572724e-06 -4.23638076454362e-06
0.0012005 2.74110831039251e-12 2.49999999990021 2.49999999999132 2.29485730577088 5.92730318900544e-06 5.82973933957991e-06
0.00120050814640323 -4.02294963607194e-15 2.49999999999999 2.49999999999993 2.29483125973507 -1.79214771093877e-08 -2.47320337641707e-09
0.00120052176036703 4.04889464361733e-15 2.5 2.49999999999999 2.29481698748259 5.72125193475752e-08 4.15484716714292e-08
0.00120053437099636 -4.05068232341503e-15 2.49999999999992 2.49999999999993 2.29480369531104 -1.93171590845323e-08 -3.80168677554278e-09
0.00120055959225501 4.07032880324982e-15 2.5 2.49999999999999 2.29477722210276 5.49121694541607e-08 3.91966000331731e-08
0.00120061003477231 -4.0612657318455e-15 2.49999999999992 2.49999999999993 2.29472416835271 -2.23003981459342e-08 -6.76040706198051e-09
0.00120071091980691 4.07562984036528e-15 2.5 2.49999999999999 2.29461817729204 5.00845694035843e-08 3.43563582485875e-08
0.00120091268987612 -4.06387520313045e-15 2.49999999999992 2.49999999999993 2.29440611757755 -2.81779993353938e-08 -1.26324370101178e-08
0.00120131623001453 4.07694920656196e-15 2.5 2.49999999999999 2.29398222801889 4.39462034620583e-08 2.8214484028899e-08
0.00120186589104535 -4.06464858298181e-15 2.49999999999992 2.49999999999993 2.29340502393692 -3.26363746153357e-08 -1.70895544911647e-08
0.00120264632524087 4.07746305257256e-15 2.5 2.49999999999999 2.29258608376003 4.12910909674192e-08 2.55576195484182e-08
0.001203771814932 -4.06508312692827e-15 2.49999999999992 2.49999999999993 2.29140329661084 -3.44037776711788e-08 -1.885674678678e-08
0.00120549971749651 4.07764201064166e-15 2.5 2.49999999999999 2.28959202339597 3.99322075504288e-08 2.41971944508069e-08
0.00120810541607006 -4.06537397041146e-15 2.49999999999992 2.49999999999993 2.28686346840682 -3.5510662923994e-08 -1.99646660592974e-08
0.00121191771978602 4.07757786233282e-15 2.5 2.49999999999999 2.28288081543803 3.89467834841054e-08 2.32094444797891e-08
0.00121752411606522 -4.06570841749189e-15 2.49999999999992 2.49999999999993 2.27704260945832 -3.65251598286416e-08 -2.0981959272301e-08
0.00122596832334543 4.07725734952998e-15 2.5 2.49999999999999 2.26829167169526 3.76988946861869e-08 2.19571256450567e-08
0.00123916659310777 -4.06629313964639e-15 2.49999999999992 2.49999999999993 2.25471610354818 -3.82573933289542e-08 -2.27204790688706e-08
0.00125 4.07670180475216e-15 2.5 2.49999999999999 2.24366666623029 3.5880241112554e-08 2.01316405407601e-08
0.00125003125 -2.47645987288089e-17 2.34375000009668 2.49999999999996 2.24363478640728 -7.57761587488687e-07 -7.57511797614308e-07
0.00125008064774206 1.01330906260931e-16 2.09676128980693 2.49999999999996 2.24358479214963 6.70856445421808e-07 6.69549452748231e-07
0.00125012150217869 4.27381166475565e-15 1.89248910667496 2.50000000000008 2.24355387814888 7.8072403752822e-05 7.80182410551733e-05
0.00125015909784328 2.01571403250932e-14 1.70451078369765 2.50000000000054 2.24357004945753 0.000476969056093311 0.000476713616337516
0.00125019622028976 2.33742249487835e-14 1.51889855131701 2.50000000000064 2.24362653413102 0.00118287294650256 0.00118257365173847
0.00125027046518271 3.91074765719823e-14 1.14767408659082 2.50000000000111 2.24380645029493 0.00324327875143499 0.00324277005452498
0.00125028358834578 3.19284964059758e-14 1.08205827126937 2.50000000000091 2.24384202600201 0.00365909347982242 0.00365867942627088
0.00125029014992731 3.46544930286529e-14 1.04925036364077 2.50000000000102 2.24385685762018 0.00385234687049906 0.00385190296404029
0.00125029086768372 3.31919093236391e-14 1.04566158159993 2.50000000000089 2.24385864330012 0.00386818187459072 0.00386793665207379
0.00125029230319655 2.37494767597469e-14 1.03848401746554 2.50000000000106 2.24385977911527 0.00390654440419181 0.00390602792455258
0.00125029517422221 9.75064888850554e-14 1.02412888926245 2.50000000000258 2.24387419877943 0.00405497788396297 0.00405398987482753
0.00125029667946995 3.40669773170022e-13 1.01660265058556 2.50000000001161 2.24390083046287 0.00438007670097388 0.00437500700339202
0.00125029854335342 8.34729173316525e-13 1.00728323331644 2.50000000002338 2.24402321551888 0.00537773345910537 0.00536743052615131
0.00125030007260252 9.12837167968849e-13 0.999636987808905 2.50000000002874 2.24418633766336 0.00661482930614522 0.00660178755254394
0.00125030055809762 -1.81835537517685e-13 0.997209512341516 2.50000000001728 2.2442544182207 0.00701538163054796 0.00700584088071143
0.00125030090524311 -3.12039099353331e-12 0.995473784831066 2.49999999999792 2.2442961610157 0.00722938714349066 0.00722752008300024
0.00125030132816628 -2.37179226831833e-12 0.993359168995753 2.49999999999069 2.24434113149939 0.00737070954346385 0.00737274145598275
0.00125030166242852 -1.90844078613717e-12 0.991687857779402 2.49999999999558 2.24434386443575 0.00740189998627174 0.0074045442911756
0.00125030191205251 1.38355849172248e-12 0.990439737855761 2.49999999999508 2.24436916239124 0.00736798236041906 0.00736985807414228
0.00125030217850993 5.15876798701234e-12 0.989107450769628 2.49999999998601 2.24437922797053 0.00715099787959809 0.00715783560144893
0.0012503023728622 5.30602291867626e-12 0.988135689495184 2.5000000000011 2.24432511969357 0.00692741160226492 0.00693276498025518
0.00125030258538734 -3.25163579660288e-13 0.987073063720973 2.499999999993 2.24426932781546 0.00676621292645361 0.00677173425193294
0.0012503027742294 1.25542217724615e-12 0.986128853422879 2.49999999998493 2.24428032468929 0.006668773532902 0.0066746655899627
0.00125030297157205 -2.00368905381403e-12 0.985142140149444 2.49999999997927 2.2442399916968 0.00654189203239206 0.00655225585648988
0.00125030336625734 1.3549635787384e-12 0.983168713722359 2.49999999999236 2.24422314542538 0.00636768218793337 0.00637067015714851
0.00125030384688039 -2.36854957008082e-12 0.980765598418898 2.49999999997588 2.2441793073985 0.00612537807824067 0.00613596699583258
0.00125030442155369 1.45207000838356e-12 0.977892231967597 2.49999999999671 2.24414425543638 0.0058936110080068 0.00589563748908327
0.00125030527574938 -2.36790879343993e-12 0.973621253469439 2.49999999997552 2.24408927448234 0.00552572329626652 0.00553562605825219
0.00125030628019108 1.50052609028726e-12 0.968599044996768 2.5000000000001 2.24402750085394 0.00516434471450577 0.0051655151007546
0.00125030762984517 -2.25211848050994e-12 0.961850774474431 2.49999999997769 2.24396150273836 0.00470531769073016 0.00471372580431673
0.00125030944196019 1.62179123824388e-12 0.952790199420762 2.50000000000532 2.24387885952034 0.00425417035819831 0.00425342119531482
0.00125031158099757 -2.04990861415869e-12 0.942095012351833 2.4999999999834 2.2438268134357 0.00390198498560577 0.00390746141883089
0.00125031366576151 1.77514046996774e-12 0.931671192672876 2.5000000000099 2.2437834728934 0.00370956350232064 0.00370710379395002
0.00125031687362424 -1.95743200022073e-12 0.915631878962499 2.49999999998474 2.24374946216589 0.00345189297635375 0.00345656926691981
0.00125031928748347 1.77908530789233e-12 0.90356258285746 2.50000000001094 2.24371229491088 0.00330816412833747 0.00330547228503739
0.0012503239809545 -1.91896523671909e-12 0.880095227626173 2.49999999998484 2.24367246581884 0.00301020022018586 0.00301465070109809
0.00125032856658996 1.76550878608511e-12 0.857167050414641 2.50000000001117 2.24361389323093 0.00274970024459877 0.00274703739714926
0.00125033586915818 -1.89978787270524e-12 0.820654209246137 2.49999999998481 2.24355112339221 0.00231185320842798 0.00231620800094041
0.00125034458367179 1.75987005269609e-12 0.777081641255565 2.50000000001138 2.24345461614848 0.00183307498418386 0.00183040097650735
0.00125035571123301 -1.87897452178461e-12 0.721443835075318 2.49999999998506 2.24336697736633 0.00124608733553247 0.00125027985778615
0.00125037083189352 1.77576548008995e-12 0.645840532573889 2.50000000001206 2.24324280605068 0.000621021102240622 0.00061810202602907
0.00125038670250914 -1.83393526887151e-12 0.566487454401634 2.49999999998613 2.24317706294698 0.000202302236305494 0.000205998064493037
0.00125041486090833 1.81544588236899e-12 0.42569545846137 2.50000000001334 2.24310579652629 1.69891240118202e-05 1.35442023868656e-05
0.00125043717899772 -1.81427190459509e-12 0.314105011480188 2.49999999998654 2.24309428526058 -5.01566596515329e-06 -1.54685913759114e-06
0.00125045640584318 1.81141834720504e-12 0.217970784225241 2.50000000001339 2.24306167167702 4.83458365274606e-06 1.37765016740047e-06
0.00125047820292159 -1.8089386927633e-12 0.1089853921417 2.49999999998652 2.24305266789487 -5.59156200234015e-06 -2.14465307631229e-06
0.0012505 1.80645901871205e-12 1.26772470795318e-10 2.50000000001341 2.24301730310769 4.64111517929955e-06 1.204045395227e-06
0.00125051016530036 1.40762962857023e-15 -5.55847035066392e-13 2.49999999999996 2.24301374412237 7.05046699615648e-08 6.42686621148564e-08
0.00125052301338553 -1.41259070394271e-15 -1.66658353784044e-13 2.49999999999996 2.24300063975647 9.65967921259346e-09 1.57925244817359e-08
0.00125053510487854 1.44222392677568e-15 1.6970343104829e-13 2.49999999999996 2.24298843713187 6.0077700034839e-08 5.36762974561127e-08
0.00125055928786455 -1.43862578220249e-15 -1.71042402101015e-13 2.49999999999996 2.24296383404218 5.37181172719304e-09 1.16206089054108e-08
0.00125060765383659 1.45561115723395e-15 1.71878456540378e-13 2.49999999999996 2.24291482747902 5.43077741682127e-08 4.78485581907558e-08
0.00125070438578066 -1.44526905735638e-15 -1.72118287012275e-13 2.49999999999996 2.24281662438835 -1.80779039540061e-09 4.471248281495e-09
0.00125088564968308 1.45910514768852e-15 1.72432252555388e-13 2.49999999999996 2.24263281764695 4.74438848889741e-08 4.0971448513759e-08
0.00125113249780126 -1.44733997243398e-15 -1.7244892640009e-13 2.49999999999996 2.24238240321386 -6.61811336053785e-09 -3.27875364458767e-10
0.00125148304109737 1.46060475455716e-15 1.72671958588921e-13 2.49999999999996 2.24202705590646 4.46588637943214e-08 3.81824871203292e-08
0.00125199350166598 -1.4484107602345e-15 -1.72615647015563e-13 2.49999999999996 2.24150965126866 -8.45383189162502e-09 -2.15568585283193e-09
0.00125277652275106 1.4612774633711e-15 1.72783789616402e-13 2.49999999999996 2.2407150114908 4.33905638053321e-08 3.69159430299981e-08
0.00125394663287366 -1.44893121829604e-15 -1.72689949918084e-13 2.49999999999996 2.23952986912793 -9.32880801047108e-09 -3.02160377928913e-09
0.00125566208607592 1.46151068188053e-15 1.72832776518333e-13 2.49999999999996 2.23779383284475 4.28306529259948e-08 3.6364897773637e-08
0.00125818669759023 -1.44926433582353e-15 -1.72725002881868e-13 2.49999999999996 2.23524293699904 -9.68454994344377e-09 -3.36161545174086e-09
0.00126195043993498 1.46148089270844e-15 1.72853967109933e-13 2.49999999999996 2.23144865626537 4.26174674734299e-08 3.61727180682136e-08
0.00126757327678618 -1.44961739868266e-15 -1.72742874516722e-13 2.49999999999996 2.22579904197314 -9.80204145439605e-09 -3.44702982524214e-09
0.00127602056449225 1.46117230344258e-15 1.72860541695873e-13 2.49999999999996 2.21735454956433 4.25674864960103e-08 3.6168597596767e-08
0.00128905830117567 -1.45020684106756e-15 -1.72755011951903e-13 2.49999999999996 2.204422139666 -9.82065108886789e-09 -3.39791238428994e-09
0.0013 1.46062508699407e-15 1.72860606257353e-13 2.49999999999996 2.19366400773627 4.25582163747094e-08 3.62313105587848e-08
0.00130003125 2.22531407382851e-17 0.156249999891833 2.49999999999996 2.19363345323985 5.10743877154158e-07 5.10583176900997e-07
0.00130008064774206 3.0410455955791e-16 0.403238710193964 2.49999999999997 2.19358603502917 7.33167437056552e-06 7.32793322737852e-06
0.00130010534661309 8.64447620369772e-15 0.526733065332135 2.50000000000021 2.19357538058577 0.000104123898442902 0.000104013666625588
0.00130012535101774 3.54395166931393e-14 0.626755088558413 2.50000000000098 2.19360990198239 0.000490086589476274 0.000489635016580999
0.00130014800667036 6.01424265454976e-14 0.740033351634779 2.50000000000169 2.1937201313952 0.00143371934324143 0.0014329561165363
0.00130017121767519 6.71823705888681e-14 0.856088375781222 2.50000000000191 2.19387545870325 0.00272748470357374 0.00272662215585744
0.00130017677544603 6.56858294174126e-14 0.8838772299943 2.5000000000019 2.19391445712888 0.0030567769709057 0.00305591500110558
0.00130018789098772 8.81652725813579e-14 0.939454938386793 2.50000000000255 2.19400600901798 0.00382520606283614 0.00382405916216109
0.00130019031916699 1.32682261695122e-13 0.951595834706619 2.50000000000462 2.19403836735394 0.00410414733864432 0.00410203543335174
0.00130019361563689 3.34061854237154e-13 0.968078184073148 2.5000000000094 2.19412947962803 0.00481861537280662 0.00481448487582182
0.0013001967412875 5.22072504190138e-13 0.983706437127602 2.50000000001457 2.1942801367854 0.00594942285263502 0.00594298421690821
0.0013001975360507 6.07002694378895e-13 0.987680253105874 2.50000000001454 2.19432990570012 0.00629163275140018 0.00628525107121616
0.00130019912557709 6.12185467436573e-13 0.995627885041189 2.50000000001503 2.19442527957016 0.00697782724558238 0.00697121737989698
0.0013001995330588 1.96357637417123e-12 0.997665293608656 2.50000000001568 2.19445695654787 0.00712305882576446 0.0071163676937153
0.00130019988720563 1.9351401073481e-12 0.999436027788095 2.50000000001166 2.19447225048388 0.00717789022647518 0.00717375198867582
0.00130020029598299 2.61049004374646e-12 1.00147991458869 2.50000000001142 2.19448027586397 0.00717269310962488 0.00716944279365773
0.00130020068014285 2.80889326531073e-13 1.00340071386203 2.50000000000103 2.19447432729205 0.00710750529986515 0.00710946025284912
0.00130020099838835 1.05702386825918e-13 1.00499194138815 2.49999999999846 2.19447214020199 0.00701381979371881 0.00701821190319879
0.00130020122361559 -5.23877110344187e-12 1.00611807754024 2.49999999997431 2.19446657296565 0.00688463523821481 0.00690042709516694
0.00130020149793912 -9.30501803053907e-12 1.00748969508821 2.49999999991714 2.19447003537106 0.00658651468908698 0.0066190438044503
0.00130020169077139 1.86895155245687e-12 1.00845385642302 2.49999999994817 2.19440163674737 0.00637996359056532 0.00639283035994055
0.00130020188258804 -3.97651078804692e-12 1.00941293972233 2.49999999995537 2.19439341746426 0.00619937867443372 0.00621360451755314
0.00130020207291866 6.08534132677032e-13 1.01036459280602 2.49999999995177 2.19435079047665 0.00598654995985016 0.00600510193199735
0.00130020240857131 -2.9767298928167e-12 1.01204285611249 2.49999999997715 2.19429647454898 0.00568835262123499 0.00569785882469057
0.00130020277017022 7.9115576442195e-13 1.01385085061699 2.49999999995931 2.19425543783726 0.00535869446385557 0.00537492861194553
0.00130020322835187 -2.83800498612525e-12 1.01614175893869 2.4999999999876 2.19417777224893 0.0050143026927703 0.00502166571322027
0.00130020383201327 1.3498997508511e-12 1.01916006593939 2.49999999996943 2.19413357551784 0.00462929468159334 0.00464028720663897
0.00130020464410889 -2.55640710372205e-12 1.0232205441266 2.5000000000011 2.19404204620672 0.0042855102204492 0.00428789158662969
0.00130020566247742 2.09178919245218e-12 1.02831238674841 2.4999999999848 2.19402557391796 0.004072160448367 0.004075830921346
0.00130020683459946 -2.38139755300626e-12 1.03417299705977 2.50000000000961 2.19397622884918 0.00397400123730904 0.00397317679336836
0.00130020810305185 2.37377820202334e-12 1.04051525900455 2.49999999998861 2.19399589083874 0.00392886983771544 0.00393053413842525
0.00130020945078249 -2.52588435828887e-12 1.04725391223912 2.50000000000927 2.19395561258853 0.00388122658395676 0.00388082411929482
0.00130021192432094 2.50396151705546e-12 1.05962160448605 2.49999999998921 2.19397194580749 0.00381446173382098 0.0038155880117017
0.00130021479372479 -2.61989712473282e-12 1.07396862383108 2.50000000000854 2.19392067665052 0.00371642029126855 0.00371640946090256
0.00130021809136926 2.57906350816948e-12 1.0904568461548 2.49999999998952 2.19393167269734 0.0036201304985731 0.00362095676067792
0.00130022208492195 -2.6881395712695e-12 1.11042460961253 2.5000000000081 2.1938721994734 0.00348321260922403 0.00348344762996162
0.00130022680736082 2.63596329746149e-12 1.13403680397528 2.49999999998985 2.19387435275025 0.00334071745785397 0.00334133241125968
0.00130023600104 -2.72728614393392e-12 1.18000519988341 2.50000000000787 2.19378119300431 0.00303908769664866 0.0030394610424444
0.00130024490867238 2.66570132875533e-12 1.22454336178249 2.49999999999006 2.1937585417637 0.00277206921385611 0.00277256129390772
0.00130026272393715 -2.74487279008913e-12 1.31361968560981 2.50000000000783 2.19361787945913 0.0022338120006938 0.00223422236312419
0.00130028106827272 2.68567326168104e-12 1.40534136347515 2.4999999999903 2.1935501275199 0.0017420487567515 0.00174242210758794
0.00130031061399308 -2.74698835022247e-12 1.55306996528446 2.50000000000801 2.19337315914483 0.00103054414499461 0.00103088659573398
0.00130034641666143 2.70812561451816e-12 1.73208330701984 2.49999999999075 2.19327095463578 0.000403110813764998 0.00040327791164805
0.0013003983946435 -2.72804165492757e-12 1.99197321738455 2.50000000000867 2.19312629350177 1.01048346394977e-05 1.01626812724729e-05
0.00130044813220813 2.72992723559513e-12 2.24066104053505 2.49999999999125 2.19310927364262 5.86526101158204e-06 5.80640926064248e-06
0.00130047406610406 -2.73482297224635e-12 2.37033052022318 2.50000000000865 2.19305001622968 -4.30935049355941e-06 -4.23291077697243e-06
0.0013005 2.73974885250652e-12 2.49999999990019 2.4999999999913 2.19305858749562 5.92065767947325e-06 5.82623920459752e-06
0.0013005081474991 -4.02122742322774e-15 2.49999999999999 2.49999999999993 2.19303351120134 -1.79233369949683e-08 -2.48804879754021e-09
0.00130052176404153 4.04718173379399e-15 2.5 2.49999999999999 2.19302023191788 5.72060211518287e-08 4.15358242604041e-08
0.00130053437687724 -4.04897832309106e-15 2.49999999999992 2.49999999999993 2.1930078605636 -1.93197536339363e-08 -3.81720087042418e-09
0.00130055960254865 4.06863039590466e-15 2.5 2.49999999999999 2.19298322766352 5.49058171446531e-08 3.91840409822288e-08
0.00130061005389149 -4.05956905740911e-15 2.49999999999992 2.49999999999993 2.19293385572206 -2.23035337367732e-08 -6.7764397815544e-09
0.00130071095657715 4.07393511571878e-15 2.5 2.49999999999999 2.192835226659 5.00779755574474e-08 3.43435338714117e-08
0.00130091276194849 -4.06218037804673e-15 2.49999999999992 2.49999999999993 2.1926378907794 -2.81813255418202e-08 -1.26486701202825e-08
0.00130131637269115 4.07525539952238e-15 2.5 2.49999999999999 2.19224344192704 4.39397933666407e-08 2.82018102958087e-08
0.00130186608345749 -4.06295432660964e-15 2.49999999999992 2.49999999999993 2.19170637304455 -3.26391773002589e-08 -1.71053047674386e-08
0.00130264659434189 4.07576966839028e-15 2.5 2.49999999999999 2.19094438737888 4.1285165892398e-08 2.55453722514133e-08
0.00130377221085846 -4.06338917672874e-15 2.49999999999992 2.49999999999993 2.18984416603826 -3.44062437605286e-08 -1.88722393422347e-08
0.0013055003315953 4.0759488090978e-15 2.5 2.49999999999999 2.18815917701078 3.9926522211852e-08 2.41850680181622e-08
0.00130810633190852 -4.06368017003891e-15 2.49999999999992 2.49999999999993 2.18562139024435 -3.55128074648668e-08 -1.99800138493205e-08
0.00131191905476868 4.07588471863222e-15 2.5 2.49999999999999 2.18191788412326 3.8941501343596e-08 2.31974621585339e-08
0.0013175260866371 -4.06401471846068e-15 2.49999999999992 2.49999999999993 2.17649048349591 -3.65267780459834e-08 -2.09971529841076e-08
0.00132597133106795 4.07556418388857e-15 2.5 2.49999999999999 2.16835882863961 3.7694334797431e-08 2.19453251220039e-08
0.0013391714314853 -4.06459956194364e-15 2.49999999999992 2.49999999999993 2.15575221250312 -3.82579805074312e-08 -2.27354393421302e-08
0.00135 4.07500871485997e-15 2.5 2.49999999999999 2.14550490885458 3.58772322632754e-08 2.01205449882298e-08
0.00135003125 -2.47655555617353e-17 2.34375000009668 2.49999999999996 2.14547532693976 -7.57762925972079e-07 -7.57524553013781e-07
0.00135008064774206 1.01332295812586e-16 2.09676128980693 2.49999999999996 2.14542897745351 6.70852169769e-07 6.69533762846551e-07
0.00135012150218181 4.27380843003391e-15 1.89248909106353 2.50000000000008 2.14540145469908 7.80723618817082e-05 7.80181884150055e-05
0.00135015909784528 2.01571394621743e-14 1.70451077373058 2.50000000000054 2.14542237158375 0.00047696891152678 0.000476713471788705
0.00135019622029252 2.33742229250946e-14 1.5188985375162 2.50000000000064 2.14548512570485 0.00118287275921958 0.00118257346447427
0.001350270465187 3.91074768443942e-14 1.14767406512253 2.50000000000111 2.14568121630698 0.00324327852697758 0.00324276983007068
0.00135028358835031 3.19284958279304e-14 1.08205824858895 2.50000000000091 2.145719969971 0.00365909325682461 0.00365867920327498
0.00135029014993197 3.465449124122e-14 1.04925034035536 2.50000000000102 2.14573633699902 0.00385234664085495 0.00385190273442706
0.00135029086768834 3.31919311647768e-14 1.04566155850751 2.50000000000089 2.14573824345416 0.00386818164479304 0.00386793642220514
0.00135029230320109 2.37494329745603e-14 1.0384839947591 2.50000000000106 2.14573973278915 0.00390654417046976 0.00390602769093053
0.0013502951742266 9.75065738790186e-14 1.02412886732796 2.50000000000258 2.14575515287375 0.00405497767850946 0.00405398966889598
0.00135029667947403 3.40669671039803e-13 1.01660263019713 2.50000000001161 2.14578385345899 0.00438007647645977 0.00437500677845036
0.00135029854335665 8.34729225792775e-13 1.00728321715857 2.50000000002338 2.14591156575692 0.00537773267536704 0.00536742974429667
0.00135030007260565 9.12836853050826e-13 0.999636972188805 2.50000000002874 2.14608107218443 0.00661482831879955 0.00660178656542314
0.00135030055810079 -1.81831275386877e-13 0.997209496519753 2.50000000001728 2.14615088006203 0.00701538079250633 0.0070058400317344
0.0013503009052463 -3.12039315450161e-12 0.995473768862936 2.49999999999792 2.14619352333957 0.00722938636954992 0.00722751931040692
0.00135030132816964 -2.37178643480525e-12 0.993359152184114 2.49999999999069 2.1462386494688 0.00737070908194241 0.00737274097560182
0.00135030166243176 -1.90845733677334e-12 0.991687841552148 2.49999999999558 2.14624155165793 0.00740189943508639 0.00740454377150212
0.00135030191205567 1.38359130156533e-12 0.990439722075199 2.49999999999508 2.1462659545093 0.00736798229484358 0.00736985793309994
0.00135030217851311 5.15868908743546e-12 0.989107434875224 2.49999999998601 2.14627397511126 0.00715099744599282 0.00715783530467262
0.00135030237286544 5.3061512470256e-12 0.988135673277689 2.5000000000011 2.14621925840175 0.00692741254366593 0.00693276563100615
0.00135030258539034 -3.25304830117337e-13 0.987073048737298 2.499999999993 2.14616355285673 0.00676621211517803 0.00677173380858514
0.00135030277423253 1.25559748591475e-12 0.986128837783265 2.49999999998493 2.14617355533159 0.0066687740387354 0.0066746657204559
0.00135030297157492 -2.0039190005475e-12 0.985142125793521 2.49999999997927 2.14613316054951 0.00654189117679951 0.00655225541593685
0.0013503033662597 1.35523835348749e-12 0.983168701933831 2.49999999999237 2.14611526249042 0.00636768347247244 0.00637067096733937
0.00135030384691617 -2.3688658645511e-12 0.980765419523368 2.49999999997587 2.14607053356547 0.00612536173439512 0.00613595117440062
0.00135030442162902 1.45243295216535e-12 0.977891855291913 2.49999999999672 2.14603437182225 0.00589358185829837 0.00589560766543545
0.00135030527592712 -2.36830119425286e-12 0.97362036477385 2.49999999997551 2.14597775043306 0.00552565200663535 0.00553555540603694
0.00135030628049607 1.50096999576713e-12 0.968597520043646 2.50000000000011 2.14591444375274 0.00516423925779726 0.00516540865937978
0.00135030763034701 -2.2525557701529e-12 0.961848265286903 2.49999999997768 2.14584637397104 0.00470516495972159 0.00471357365456392
0.0013503094427851 1.6223148956768e-12 0.952786074872812 2.50000000000533 2.14576198452684 0.00425400169878442 0.00425325092685642
0.0013503115820935 -2.05036925516133e-12 0.942089532697512 2.49999999998339 2.14570841831835 0.00390185115273763 0.00390732811149922
0.00135031366701787 1.77569582534131e-12 0.931664910881391 2.50000000000991 2.14566455902091 0.00370945889022091 0.00370699799452764
0.00135031687271407 -1.95799179580944e-12 0.915636429819793 2.49999999998473 2.14562946465701 0.0034519527009929 0.00345663013599787
0.00135031928664342 1.77965559665289e-12 0.903566783108734 2.50000000001094 2.14559204687278 0.00330821941689908 0.00330552646412423
0.0013503239823151 -1.91954812672496e-12 0.880088424640248 2.49999999998483 2.14555095824195 0.00301011601282726 0.0030145676372878
0.00135032856788994 1.76610114298853e-12 0.857160550491442 2.50000000001118 2.14549178830828 0.0027496263242298 0.00274696231095261
0.00135033587314488 -1.90038634819684e-12 0.82063427576092 2.49999999998481 2.14542727341053 0.00231162064453313 0.00231597660707618
0.00135034458991187 1.7604790873399e-12 0.777050440841144 2.50000000001139 2.14532949633486 0.00183273715593588 0.00183006191596846
0.00135035571994758 -1.87957765787947e-12 0.72140026222706 2.49999999998506 2.14523965244649 0.00124566252571162 0.00124985617742545
0.00135037084258871 1.77639270862987e-12 0.645787056615422 2.50000000001207 2.14511396710063 0.000620652944945174 0.000617732488733304
0.0013503867149518 -1.83453444801114e-12 0.566425241088763 2.49999999998612 2.14504719299615 0.000202089785963595 0.000205786636981568
0.00135041487330039 1.81606273104441e-12 0.425633498155789 2.50000000001335 2.14497745621293 1.69743953181804e-05 1.35282666776749e-05
0.00135043719304977 -1.81488891685254e-12 0.314034751235071 2.49999999998653 2.14496719838371 -5.02017945878979e-06 -1.55017540284212e-06
0.00135045642099766 1.81203781625985e-12 0.217895011805233 2.5000000000134 2.14493633524925 4.83770136166214e-06 1.37956330049099e-06
0.00135047821049883 -1.80955917096694e-12 0.108947505931677 2.49999999998651 2.14492860112454 -5.59481184794969e-06 -2.1466977673898e-06
0.0013505 1.80708049399772e-12 1.26784781815145e-10 2.50000000001341 2.14489519057012 4.64431972326237e-06 1.20604404885631e-06
0.00135051016390055 1.40683303736088e-15 -5.55666623824891e-13 2.49999999999996 2.14489221072359 7.04913465632144e-08 6.42566553150234e-08
0.00135052300946397 -1.41180781862012e-15 -1.66859581707257e-13 2.49999999999996 2.14488005528633 9.65022018220053e-09 1.57817179918243e-08
0.00135053509879059 1.44145555656968e-15 1.69907427530874e-13 2.49999999999996 2.14486874330218 6.00648113355521e-08 5.36646506757613e-08
0.00135055927744385 -1.43786377876902e-15 -1.71247752349749e-13 2.49999999999996 2.14484592491431 5.36264205326492e-09 1.16101451822584e-08
0.00135060763475037 1.45485313883983e-15 1.72084485741795e-13 2.49999999999996 2.14480048424921 5.42954401798987e-08 4.78374400246811e-08
0.00135070434936339 -1.44451220567503e-15 -1.72324647739784e-13 2.49999999999996 2.14470941602296 -1.81681921202066e-09 4.46093917444548e-09
0.00135088560118793 1.45834963236715e-15 1.72638775858956e-13 2.49999999999996 2.14453895542382 4.74311118425107e-08 4.09598858745167e-08
0.00135113242890861 -1.44658447844002e-15 -1.72655562080296e-13 2.49999999999996 2.14430671970431 -6.62776800171037e-09 -3.38806310608224e-10
0.00135148294400693 1.45985023696639e-15 1.72878682449992e-13 2.49999999999996 2.14397717877713 4.46458131139964e-08 3.81706454345105e-08
0.00135199335438778 -1.44765596359133e-15 -1.72822423256982e-13 2.49999999999996 2.14349735354277 -8.4636385490444e-09 -2.16676612288213e-09
0.00135277630146354 1.4605234247229e-15 1.72990609064559e-13 2.49999999999996 2.14276194993509 4.33776352387717e-08 3.69042237788617e-08
0.00135394630937958 -1.44817673141436e-15 -1.72896788674075e-13 2.49999999999996 2.14166148150873 -9.33899754073129e-09 -3.03306402606987e-09
0.00135566161229853 1.46075685695346e-15 1.73039637976498e-13 2.49999999999996 2.14005245166785 4.28178294832642e-08 3.63532862578242e-08
