time v(/en) v(/clk) v(/rstb) v(/word) v(/net066) v(/en_out) v(/W0) v(/W1) v(/W2) v(/W3) v(/W4) v(/W5) v(/W6) v(/W7)
5.00038098272073e-06 2.50000000000002 0.0190491334190972 0.00190491319242516 -3.21488359801248e-13 1.2476537620409e-05 1.29808860081744e-05 1.36576051776365e-05 1.36529648467703e-05 1.36529670511684e-05 1.3652967327113e-05 1.36529675322465e-05 1.36529676821882e-05 1.36529677749983e-05 1.36532005931362e-05
5.00040014797418e-06 2.49999999999987 0.0200073961005734 0.00200073945039559 -6.78561285591085e-13 1.14132691566249e-05 1.19667889999591e-05 1.25112856727497e-05 1.25064299211298e-05 1.25064345887203e-05 1.25064341685599e-05 1.25064338311587e-05 1.25064335821293e-05 1.25064334199715e-05 1.25061444239405e-05
5.00042143557898e-06 2.49999999999998 0.0210717763308688 0.00210717748359993 -4.1350378190733e-13 1.07585075000843e-05 1.12387823969561e-05 1.1595118143855e-05 1.1590792326855e-05 1.15908003011879e-05 1.15908007337261e-05 1.15908010781894e-05 1.15908013327914e-05 1.15908015080491e-05 1.15900719776206e-05
5.00044708819793e-06 2.49999999999994 0.0223544072900579 0.00223544057168925 -5.27354108895458e-13 1.0778338905638e-05 1.10306188768945e-05 1.11597689015742e-05 1.11568682339974e-05 1.11568758846321e-05 1.11568756505102e-05 1.11568754768151e-05 1.11568753502046e-05 1.11568752801737e-05 1.11558560323769e-05
5.00046801208978e-06 2.50000000000012 0.0234006018752936 0.00234006004162116 -8.90938345726991e-14 1.13582405189817e-05 1.13692401031002e-05 1.13523926103701e-05 1.13509900609058e-05 1.13509973591651e-05 1.13509979223471e-05 1.13509983815464e-05 1.13509987221549e-05 1.13509989592194e-05 1.13499942869611e-05
5.0004972989474e-06 2.50000000000014 0.0248649447699209 0.00248649432433042 -6.31946329721655e-14 1.2663024366947e-05 1.23543733898603e-05 1.22389276628072e-05 1.22394798622346e-05 1.22394827788811e-05 1.22394826091572e-05 1.22394824895096e-05 1.22394824038957e-05 1.22394823583616e-05 1.22387740154277e-05
5.00052009439182e-06 2.50000000000032 0.0260047169834179 0.00260047155605739 3.62618930190146e-13 1.37744150701205e-05 1.32926576968738e-05 1.31930618577042e-05 1.31946896874661e-05 1.31946902030837e-05 1.31946907085824e-05 1.31946911175383e-05 1.31946914206245e-05 1.31946916250622e-05 1.31943718807348e-05
5.0005432697955e-06 2.50000000000026 0.0271634871796869 0.00271634856720204 2.13193885850791e-13 1.46930925370772e-05 1.4139303999861e-05 1.41255648350287e-05 1.41276619229662e-05 1.4127658659311e-05 1.41276583904388e-05 1.41276581833184e-05 1.41276580319138e-05 1.41276579331985e-05 1.41277487876511e-05
5.00056629679913e-06 2.50000000000036 0.0283148373519717 0.00283148359311616 4.74031292522388e-13 1.52153246041338e-05 1.46971167470596e-05 1.48103273869134e-05 1.48122580683062e-05 1.48122537502072e-05 1.48122541163302e-05 1.48122544039655e-05 1.48122546157219e-05 1.48122547497106e-05 1.48126810443529e-05
5.00059386128067e-06 2.50000000000022 0.0296930614386991 0.00296930599156021 1.34665605164526e-13 1.52460180636793e-05 1.4876755830873e-05 1.51478395714313e-05 1.51489358172045e-05 1.51489300646591e-05 1.51489296489492e-05 1.5148929314323e-05 1.51489290672971e-05 1.5148928897439e-05 1.5149568122249e-05
5.00062269606421e-06 2.50000000000025 0.0311348006048033 0.00311347991539118 2.19756477169583e-13 1.46893851050878e-05 1.45336094047813e-05 1.49268411186789e-05 1.49267247945124e-05 1.49267211113286e-05 1.4926721358003e-05 1.49267215426693e-05 1.49267216772882e-05 1.49267217566691e-05 1.49273385495774e-05
5.00065620210806e-06 2.50000000000006 0.0328101028054464 0.00328101012468837 -2.24944136108275e-13 1.36675123039552e-05 1.3727856845942e-05 1.41659047970114e-05 1.41645610721132e-05 1.41645593358152e-05 1.41645588816238e-05 1.41645585152589e-05 1.4164558244444e-05 1.41645580615279e-05 1.41649010965684e-05
5.00068318833027e-06 2.50000000000012 0.0341594139052813 0.00341594124282871 -8.01287646456935e-14 1.28748282569931e-05 1.30278033688472e-05 1.34241850847271e-05 1.34223325462282e-05 1.34223340575589e-05 1.34223343451554e-05 1.34223345669501e-05 1.3422334729251e-05 1.34223348340329e-05 1.34223692547353e-05
5.00071013047138e-06 2.50000000000001 0.0355065209710659 0.00355065194041616 -3.5865120954973e-13 1.23702266243723e-05 1.25209249024907e-05 1.28288421694275e-05 1.28270337073624e-05 1.28270360853054e-05 1.28270357226564e-05 1.28270354368111e-05 1.28270352265619e-05 1.28270350911255e-05 1.28267939734196e-05
5.00073864673237e-06 2.50000000000013 0.0369323340114517 0.00369323325403091 -6.06505061869851e-14 1.22634506310786e-05 1.23257689750431e-05 1.25261976748295e-05 1.25249408591275e-05 1.25249447032806e-05 1.25249450928677e-05 1.25249454040378e-05 1.25249456333881e-05 1.25249457885248e-05 1.25245357841851e-05
5.00077964365891e-06 2.5000000000001 0.0389821803508517 0.00389821788047496 -1.62684100159187e-13 1.27515098583243e-05 1.2624090968911e-05 1.27170378754768e-05 1.27169314824431e-05 1.27169333833984e-05 1.27169331088093e-05 1.27169328987488e-05 1.27169327455976e-05 1.2716932650564e-05 1.27165477396406e-05
5.0008192442733e-06 2.50000000000025 0.0409622110628689 0.00409622096167534 2.24278974509639e-13 1.35324000729559e-05 1.32601978803199e-05 1.334187793215e-05 1.33426500594752e-05 1.33426505646804e-05 1.33426509743639e-05 1.33426513017591e-05 1.33426515432597e-05 1.33426517037765e-05 1.33425107576745e-05
5.00085172355292e-06 2.50000000000018 0.0425861750551794 0.00425861735251062 2.58636201274774e-14 1.40341316206259e-05 1.37294851176636e-05 1.38661799040802e-05 1.38671581841853e-05 1.38671562262558e-05 1.38671559138707e-05 1.38671556690912e-05 1.38671554896827e-05 1.3867155371615e-05 1.38672512699451e-05
5.00088348908767e-06 2.50000000000027 0.0441744517834088 0.0044174450332476 2.58130138715469e-13 1.41994841209598e-05 1.39415770555375e-05 1.41558255053173e-05 1.41565372761164e-05 1.41565353954483e-05 1.41565357020453e-05 1.41565359410913e-05 1.41565361163238e-05 1.41565362275383e-05 1.41567838538158e-05
5.00092055067492e-06 2.50000000000013 0.0460275311560011 0.0046027529611865 -7.58000404571486e-14 1.39704468800155e-05 1.38239566069028e-05 1.4112626138085e-05 1.41127022093666e-05 1.41126999475705e-05 1.41126995741622e-05 1.41126992760289e-05 1.41126990566451e-05 1.41126989095521e-05 1.41129757003312e-05
5.00095302498867e-06 2.50000000000019 0.0476512468331185 0.00476512453645858 9.4543560023636e-14 1.35501335556528e-05 1.34972520189137e-05 1.38104817289371e-05 1.3810013136356e-05 1.38100127822294e-05 1.38100130625767e-05 1.38100132791433e-05 1.38100134375124e-05 1.38100135381082e-05 1.381018091875e-05
5.0009919125846e-06 2.50000000000007 0.0495956266398574 0.00495956250822587 -2.22590057662456e-13 1.30716129006905e-05 1.30742233669082e-05 1.33622056426443e-05 1.33614282552426e-05 1.33614285476663e-05 1.33614281963066e-05 1.33614279185775e-05 1.3361427714174e-05 1.33614275804998e-05 1.33614147261264e-05
5.001026913841e-06 2.50000000000017 0.0513456894505164 0.0051345687977645 3.26535570958775e-14 1.28663659196006e-05 1.28494561414755e-05 1.30838865085002e-05 1.30832307884419e-05 1.30832326080459e-05 1.30832329416167e-05 1.30832332052307e-05 1.30832333986343e-05 1.30832335267115e-05 1.30830832211e-05
5.00106763099591e-06 2.50000000000009 0.05338154720704 0.00533815456552707 -1.71638899010159e-13 1.29625295093297e-05 1.28719947747914e-05 1.30490596916864e-05 1.30488514330013e-05 1.30488523354649e-05 1.30488520365397e-05 1.30488518043675e-05 1.30488516343307e-05 1.30488515256804e-05 1.30486668661588e-05
5.00110802248954e-06 2.50000000000022 0.0554011218807696 0.00554011204183906 1.52924776980398e-13 1.32832571655643e-05 1.31154652748651e-05 1.32710953647932e-05 1.32713456449577e-05 1.32713464564313e-05 1.32713468153563e-05 1.3271347100165e-05 1.32713473097116e-05 1.32713474482755e-05 1.32712388429076e-05
5.00115468099903e-06 2.50000000000014 0.0577340473663149 0.00577340458232672 -6.34595843510542e-14 1.36141396087178e-05 1.34134288881312e-05 1.35941412950879e-05 1.35945939957347e-05 1.35945929613885e-05 1.35945926498796e-05 1.35945924058271e-05 1.35945922268879e-05 1.35945921096569e-05 1.35946308000194e-05
5.00119618974043e-06 2.50000000000023 0.0598094844273431 0.00598094829627039 1.82917306748264e-13 1.36889682513582e-05 1.35160474974723e-05 1.37398835855e-05 1.37401712241527e-05 1.37401705968995e-05 1.37401709029016e-05 1.37401711422931e-05 1.37401713175674e-05 1.37401714304906e-05 1.37402874165381e-05
5.00124558880629e-06 2.50000000000011 0.0622794377308034 0.00622794361784471 -1.28549460238063e-13 1.34924719295947e-05 1.33856168760195e-05 1.36438404971115e-05 1.36437496607794e-05 1.36437486933022e-05 1.3643748353101e-05 1.36437480837684e-05 1.36437478860802e-05 1.3643747755406e-05 1.36438530257245e-05
5.00128998933049e-06 2.50000000000019 0.0644994639315772 0.0064499462457217 9.28225335080173e-14 1.3232364621166e-05 1.31639812179562e-05 1.34187501494623e-05 1.34184312457069e-05 1.34184317840451e-05 1.34184320895014e-05 1.3418432328513e-05 1.3418432503777e-05 1.34184326175987e-05 1.34184455196132e-05
5.00134060544044e-06 2.50000000000009 0.0670302694395223 0.00670302678825419 -1.73358389952675e-13 1.30789466710138e-05 1.30044905647847e-05 1.32278073939016e-05 1.32275332906079e-05 1.32275335671537e-05 1.32275332503954e-05 1.32275330018891e-05 1.32275328197785e-05 1.32275327017223e-05 1.32274643840961e-05
5.00139107469204e-06 2.50000000000021 0.0695537320110787 0.00695537305387704 1.20640391598699e-13 1.31561181656478e-05 1.30382081631824e-05 1.32328553556838e-05 1.32328362196083e-05 1.32328371045221e-05 1.32328374396287e-05 1.32328377044086e-05 1.32328378988077e-05 1.32328380266237e-05 1.32327569143064e-05
5.00144973418943e-06 2.50000000000012 0.0724867068919493 0.00724867053392698 -1.06225585247616e-13 1.33577079168115e-05 1.32032184377333e-05 1.33970151907152e-05 1.33972170386359e-05 1.33972165365331e-05 1.33972162253579e-05 1.3397215981536e-05 1.33972158028089e-05 1.33972156863327e-05 1.33972076399837e-05
5.0015108414613e-06 2.50000000000022 0.0755420704769187 0.00755420690053451 1.57583820644014e-13 1.34428649680988e-05 1.3296624151939e-05 1.35161757298964e-05 1.35163262103559e-05 1.35163261250483e-05 1.35163264435017e-05 1.35163266933136e-05 1.35163268766364e-05 1.35163269953613e-05 1.35163794494196e-05
5.0015710411486e-06 2.5000000000001 0.0785520548526016 0.00785520532938605 -1.34175805514363e-13 1.33278520001208e-05 1.32175649632311e-05 1.34555441761877e-05 1.34554867210718e-05 1.34554860971874e-05 1.34554857620952e-05 1.34554854977473e-05 1.34554853038345e-05 1.34554851764198e-05 1.34555312219649e-05
5.00163788986168e-06 2.5000000000002 0.0818944904983809 0.00818944890204005 1.09654393337436e-13 1.31638948804124e-05 1.30707852064374e-05 1.33005442438342e-05 1.33003853926256e-05 1.33003860098454e-05 1.33003863321951e-05 1.33003865856072e-05 1.33003867712352e-05 1.33003868925613e-05 1.33003703928468e-05
5.00170716342183e-06 2.5000000000001 0.0853581685166614 0.00853581669556113 -1.42172537524457e-13 1.31485370018406e-05 1.30357766569996e-05 1.32450063408255e-05 1.32449660873087e-05 1.32449659888783e-05 1.32449656700617e-05 1.32449654198896e-05 1.32449652366021e-05 1.32449651175901e-05 1.32449243860387e-05
5.00178370994137e-06 2.50000000000022 0.0891854944858061 0.00891854930087759 1.44837765317836e-13 1.32600906711477e-05 1.31226070327957e-05 1.33286785343046e-05 1.33287832111581e-05 1.33287835417573e-05 1.3328783871994e-05 1.33287841319567e-05 1.33287843227235e-05 1.33287844473099e-05 1.33287789053664e-05
5.00188949249926e-06 2.50000000000011 0.0944746223921204 0.00944746208291698 -1.25127074620121e-13 1.32747834912962e-05 1.31501191983212e-05 1.33752775698158e-05 1.33753073538904e-05 1.33753067402322e-05 1.33753064107479e-05 1.33753061513354e-05 1.33753059611828e-05 1.33753058364866e-05 1.3375337980952e-05
5.00197425129219e-06 2.50000000000021 0.0987125620305923 0.00987125605475439 1.21528778721188e-13 1.31589351542626e-05 1.30530987688041e-05 1.32803474344201e-05 1.32802657309231e-05 1.32802661816276e-05 1.32802665021958e-05 1.32802667538743e-05 1.32802669384487e-05 1.32802670587664e-05 1.32802676636677e-05
5.00207778720285e-06 2.5000000000001 0.103889357575115 0.01038893560084 -1.38011776726864e-13 1.3117956653415e-05 1.30019450553889e-05 1.32150108617106e-05 1.32149910342175e-05 1.32149908069888e-05 1.3214990487681e-05 1.32149902370987e-05 1.32149900533734e-05 1.32149899338465e-05 1.32149674022036e-05
5.00217661271178e-06 2.50000000000022 0.108830633014357 0.0108830631529794 1.40882748574532e-13 1.31830858710832e-05 1.30522696811707e-05 1.32648931792089e-05 1.32649587242858e-05 1.32649590388066e-05 1.32649593633722e-05 1.3264959618379e-05 1.32649598056596e-05 1.32649599277325e-05 1.32649620976006e-05
5.00230277926924e-06 2.5000000000001 0.115138960899093 0.0115138959329008 -1.3234934616737e-13 1.31520217118202e-05 1.30340786369443e-05 1.32584054305657e-05 1.32583966245338e-05 1.32583961447211e-05 1.32583958193748e-05 1.32583955635573e-05 1.32583953758919e-05 1.32583952531508e-05 1.32584120312543e-05
5.00242025085832e-06 2.50000000000021 0.12101254034571 0.0121012538855429 1.25212090457423e-13 1.30689856935636e-05 1.29569237023624e-05 1.31767074991926e-05 1.31766621932038e-05 1.31766626842118e-05 1.31766630058198e-05 1.31766632585601e-05 1.31766634439436e-05 1.31766635648996e-05 1.3176652124969e-05
5.00259467231451e-06 2.50000000000011 0.129733613168457 0.0129733611594423 -1.2866690051579e-13 1.30835783360139e-05 1.2957806055243e-05 1.31713800679696e-05 1.31714175735114e-05 1.31714171735156e-05 1.31714168547877e-05 1.31714166046175e-05 1.31714164212165e-05 1.31714163015255e-05 1.31714144628576e-05
5.00275702761297e-06 2.50000000000021 0.137851378084513 0.0137851376589313 1.33808105286874e-13 1.30681190037552e-05 1.29480594895116e-05 1.31698718755699e-05 1.31698729050211e-05 1.31698732198389e-05 1.31698735378951e-05 1.31698737875114e-05 1.31698739705879e-05 1.31698740898506e-05 1.31698842138436e-05
5.00293405560386e-06 2.5000000000001 0.146702777641971 0.0146702776061968 -1.3796783582411e-13 1.29883865512897e-05 1.28737448976778e-05 1.30922863636468e-05 1.30922578703235e-05 1.30922575631743e-05 1.30922572444511e-05 1.30922569942172e-05 1.30922568107615e-05 1.30922566911601e-05 1.30922493406454e-05
5.00328811158565e-06 2.50000000000021 0.164405576728255 0.016440557522523 1.37303525013494e-13 1.29816388382766e-05 1.28559581522733e-05 1.30721275566045e-05 1.30721608150093e-05 1.30721611457611e-05 1.30721614652068e-05 1.30721617160671e-05 1.30721619000748e-05 1.30721620200038e-05 1.3072164965095e-05
5.0035556608532e-06 2.5000000000001 0.177783040119954 0.0177783038530696 -1.36444874629293e-13 1.29138719961253e-05 1.27984876689838e-05 1.30198468261745e-05 1.30198214421247e-05 1.30198210675269e-05 1.30198207476206e-05 1.30198204963512e-05 1.30198203121719e-05 1.30198201918782e-05 1.30198234600197e-05
5.00386559902131e-06 2.50000000000021 0.193279948521268 0.0193279947009593 1.33757462538804e-13 1.2876962615373e-05 1.27543429465407e-05 1.29690948582517e-05 1.2969108607515e-05 1.29691090183123e-05 1.29691093383766e-05 1.2969109589841e-05 1.29691097743146e-05 1.29691098946892e-05 1.29691025371468e-05
5.00425673663444e-06 2.5000000000001 0.212836829193835 0.0212836827595051 -1.32488061354334e-13 1.28587199974034e-05 1.27385033158365e-05 1.29585348782731e-05 1.29585355081971e-05 1.29585350775897e-05 1.29585347579173e-05 1.29585345067534e-05 1.29585343226591e-05 1.29585342023697e-05 1.29585431345062e-05
5.00483524077307e-06 2.50000000000021 0.241762036124794 0.0241762034599793 1.31427041014007e-13 1.28227639243744e-05 1.27021798806487e-05 1.29171611882208e-05 1.29171572717292e-05 1.29171577094887e-05 1.29171580289962e-05 1.29171582800431e-05 1.29171584641719e-05 1.29171585842947e-05 1.29171494848183e-05
5.00572000345274e-06 2.5000000000001 0.286000170131304 0.0286000168514444 -1.29741965107188e-13 1.31137998816549e-05 1.29869207683485e-05 1.32008363177508e-05 1.32008559772194e-05 1.32008555380715e-05 1.32008552189937e-05 1.32008549683286e-05 1.32008547845836e-05 1.32008546645948e-05 1.32008633641802e-05
5.00643306154986e-06 2.50000000000021 0.321653074986692 0.0321653073444186 1.34124066760617e-13 1.39248415599194e-05 1.37922308748828e-05 1.39941193378378e-05 1.39941308207429e-05 1.39941312594911e-05 1.399413157862e-05 1.39941318293707e-05 1.3994132013271e-05 1.3994132133213e-05 1.39941238382862e-05
5.00687551687267e-06 2.50000000000011 0.343775841141939 0.0343775839515504 -1.22735887884066e-13 1.51611301457405e-05 1.50098695900611e-05 1.51973584243458e-05 1.51974292806943e-05 1.51974288519958e-05 1.51974285340731e-05 1.5197428284373e-05 1.51974281013637e-05 1.51974279819146e-05 1.51974336041534e-05
5.00738450646479e-06 2.50000000000022 0.369225320742832 0.0369225319196014 1.4485392620561e-13 1.78159960335255e-05 1.76454220311189e-05 1.78075396347837e-05 1.78076086175035e-05 1.78076090353159e-05 1.78076093539518e-05 1.78076096041893e-05 1.78076097877423e-05 1.78076099073667e-05 1.78076053562882e-05
5.00786744127142e-06 2.50000000000011 0.39337206108568 0.039337205946052 -1.03984306442877e-13 2.26399916383843e-05 2.24184665379915e-05 2.25288397340443e-05 2.25290212425623e-05 2.25290208460081e-05 2.2529020529702e-05 2.2529020281381e-05 2.25290200994161e-05 2.2529019980704e-05 2.25290200946068e-05
5.00820656611564e-06 2.50000000000023 0.410328303285807 0.0410328301747531 1.73269538717406e-13 2.81723124503228e-05 2.79040376299898e-05 2.79632505147992e-05 2.79634867384686e-05 2.79634871186634e-05 2.79634874379085e-05 2.79634876885398e-05 2.79634878723576e-05 2.79634879921549e-05 2.79634872075061e-05
5.00852402299054e-06 2.50000000000012 0.426201147036779 0.0426201145425909 -7.37296197700461e-14 3.57683255128851e-05 3.54332478780243e-05 3.54195860529453e-05 3.54199259971491e-05 3.54199256413224e-05 3.54199253262603e-05 3.54199250789945e-05 3.54199248978131e-05 3.5419924779666e-05 3.54199200473003e-05
5.00878862969615e-06 2.50000000000024 0.439431482301658 0.0439431480784057 2.14677221960582e-13 4.45480479847395e-05 4.4137704000724e-05 4.40463974307444e-05 4.40468484836075e-05 4.40468488440394e-05 4.40468491652303e-05 4.40468494175419e-05 4.40468496025939e-05 4.40468497231573e-05 4.40468488396515e-05
5.00903193846985e-06 2.50000000000013 0.451596920988387 0.0451596919403669 -3.05852663862081e-14 5.51194308135405e-05 5.46278036221655e-05 5.44458275525361e-05 5.44463767564534e-05 5.44463764011888e-05 5.44463760865046e-05 5.44463758393587e-05 5.4446375658379e-05 5.44463755402946e-05 5.44463718452081e-05
5.00926600571568e-06 2.50000000000026 0.463300283258556 0.0463300281774763 2.67706614705416e-13 6.8195245883794e-05 6.75968951741769e-05 6.73035924110271e-05 6.73042958865174e-05 6.73042962739265e-05 6.7304296598131e-05 6.73042968529639e-05 6.73042970398336e-05 6.73042971617375e-05 6.73042902780826e-05
5.00949358660068e-06 2.50000000000015 0.474679327503246 0.0474679325961631 3.37250485532796e-14 8.42052138775204e-05 8.34896663536143e-05 8.30700612382298e-05 8.3070904206249e-05 8.30709038205762e-05 8.30709035067251e-05 8.3070903260286e-05 8.30709030797564e-05 8.30709029619363e-05 8.30709028814392e-05
5.0097566938468e-06 2.50000000000028 0.487834689776538 0.0487834688352102 3.48507940062662e-13 0.000107696143228356 0.000106809304061476 0.0001062062399138 0.000106207287088382 0.000106207287502287 0.000106207287829377 0.000106207288086421 0.000106207288275021 0.000106207288398052 0.000106207277341731
5.01002290873295e-06 2.50000000000019 0.501145434062116 0.050114543260244 1.43254085869975e-13 0.000138093334165081 0.000136994877574812 0.000136167112326119 0.000136168412556282 0.000136168412169889 0.00013616841185889 0.000136168411614739 0.000136168411435911 0.000136168411319271 0.000136168409277316
5.01030912008884e-06 2.50000000000032 0.515456001805456 0.0515456000488702 4.86941299336007e-13 0.000179803715397937 0.00017843098618652 0.000177310025780156 0.000177311609200855 0.000177311609608113 0.000177311609938491 0.000177311610198143 0.000177311610388708 0.000177311610513027 0.000177311599795522
5.01061823586535e-06 2.50000000000024 0.530911790585478 0.0530911789267831 3.24881572694754e-13 0.000237575326364972 0.000235841846611038 0.000234337417916439 0.000234339365096624 0.000234339364729781 0.000234339364422802 0.000234339364181842 0.000234339364005442 0.000234339363890432 0.000234339357972769
5.01094658901384e-06 2.5000000000004 0.547329447932674 0.054732944679611 7.2162767036148e-13 0.000316199701136499 0.000314012072863726 0.000312025139929687 0.000312027477741086 0.000312027478136376 0.000312027478471298 0.000312027478734616 0.000312027478927884 0.000312027479054002 0.000312027469742825
5.01130912938735e-06 2.50000000000034 0.565456466535726 0.0565456465440673 6.25699636078229e-13 0.000427295093971426 0.000424519614107899 0.000421908934655137 0.00042191170603014 0.000421911705675609 0.000421911705372869 0.000421911705135333 0.000421911704961508 0.000421911704848281 0.000421911697714126
5.01171144450322e-06 2.50000000000052 0.585572222225023 0.0585572221358309 1.10863849039248e-12 0.000584783520019376 0.000581265951763988 0.00057787086996755 0.000577874063084503 0.000577874063475637 0.000577874063815349 0.000577874064082568 0.000577874064278694 0.000577874064406675 0.000577874058134222
5.01217855595109e-06 2.5000000000005 0.608927794517165 0.0608927793744993 1.11897277322585e-12 0.000817721749140003 0.00081325985556959 0.000808867249859791 0.000808870783261766 0.000808870782908288 0.000808870782608488 0.000808870782373202 0.000808870782201117 0.000808870782089019 0.000808870778786385
5.01275502719122e-06 2.50000000000073 0.637751356383194 0.0637751355907998 1.74410824946434e-12 0.00118358150619065 0.00117791113152267 0.00117224642641936 0.00117224990322988 0.00117224990364733 0.00117224990398895 0.00117224990425767 0.00117224990445498 0.00117224990458371 0.00117224990603763
5.01358900163111e-06 2.50000000000079 0.679450078210905 0.0679450077944206 1.9641268735252e-12 0.00186218169124736 0.00185486560918233 0.00184747106057692 0.0018474741162303 0.00184747411578658 0.00184747411548354 0.00184747411524568 0.00184747411507166 0.00184747411495829 0.00184747411940869
5.01491647121457e-06 2.50000000000111 0.745823557132168 0.0745823557329257 2.83895883905004e-12 0.00324495665606106 0.0032356148139119 0.00322610155495425 0.00322610420511788 0.00322610420566309 0.00322610420599686 0.00322610420625927 0.00322610420645171 0.00322610420657731 0.00322610421237493
5.01590941831588e-06 2.50000000000108 0.795470912059308 0.079547091237746 2.81668305804572e-12 0.00445150109273322 0.00444136714033101 0.00443103795021159 0.00443103848812902 0.0044310384874753 0.00443103848715554 0.00443103848690429 0.00443103848672004 0.00443103848660002 0.00443103849810379
5.01693740030153e-06 2.50000000000124 0.846870011195549 0.0846870011779094 3.27697898856388e-12 0.00579533182944367 0.00578451854803522 0.00577347551194371 0.00577347727459076 0.00577347727542567 0.00577347727575852 0.00577347727602015 0.0057734772762121 0.00577347727633725 0.00577347726154769
5.01810728946619e-06 2.50000000000112 0.905364469381149 0.0905364469952396 3.09738067838905e-12 0.0073871570647861 0.00737615365262568 0.00736498943801334 0.00736498874092009 0.00736498873991792 0.00736498873958634 0.00736498873932572 0.00736498873913449 0.0073649887390097 0.00736498877014724
5.01902896048873e-06 2.50000000000106 0.951448020288965 0.0951448021171578 3.4777979629669e-12 0.00868479955379383 0.00867337575325411 0.00866203871567842 0.00866204069229639 0.00866204069354813 0.00866204069387235 0.00866204069412709 0.00866204069431374 0.00866204069443535 0.008662040642634
5.01929628743504e-06 2.50000000000072 0.964814367254105 0.0964814368458653 3.52442045197815e-12 0.0091023015611484 0.00908954359192024 0.00907807203762652 0.00907807886086318 0.00907807886039526 0.00907807885999235 0.00907807885967527 0.00907807885944159 0.0090780788592882 0.00907807860392374
5.01983094132765e-06 2.50000000000094 0.991547060675015 0.0991547063679581 5.99163718896654e-12 0.0102756782227979 0.0102553268887547 0.0102362060926882 0.0102362328967717 0.0102362328969667 0.0102362328969843 0.0102362328969932 0.0102362328969955 0.0102362328969946 0.0102362326539557
5.02023248922045e-06 2.5000000000035 1.01162445405509 0.101162445934341 9.45195762571082e-12 0.0117770501459297 0.01174090933373 0.0117035723188757 0.011703631980459 0.0117036319796904 0.0117036319771364 0.0117036319750985 0.0117036319735743 0.0117036319725604 0.0117036308410533
5.02057129900812e-06 2.50000000001117 1.02856494251857 0.10285649500405 1.47310015177671e-11 0.013650507781706 0.0135976661059887 0.0135411242125103 0.0135411923597766 0.0135411923432343 0.0135411923359388 0.0135411923300994 0.0135411923257164 0.0135411923227937 0.0135411928673099
5.02066606293715e-06 2.50000000003032 1.0333031387821 0.103330314707409 1.77537369437983e-11 0.0141958919718219 0.0141337449823351 0.0140721250052445 0.0140721432419935 0.0140721431708866 0.0140721431584692 0.0140721431486015 0.0140721431412338 0.0140721431363534 0.0140721383820523
5.02073925791496e-06 2.50000000005245 1.036962887748 0.103696289621821 1.55940215805302e-11 0.0144741126398874 0.0144123967483348 0.0143487130473286 0.0143486332002637 0.0143486331212745 0.0143486331092038 0.0143486330994661 0.0143486330921314 0.0143486330872865 0.0143486430228165
5.02082537133062e-06 2.5000000000734 1.04126855839004 0.104126856589501 3.64241416184505e-12 0.0145662331805577 0.0145214498768026 0.0144602878090239 0.0144600871948072 0.0144600872219197 0.014460087207533 0.0144600871959014 0.0144600871871406 0.0144600871810621 0.0144601035393848
5.02090827391763e-06 2.50000000008548 1.04541368761608 0.104541369396246 -5.51671805560889e-12 0.0145176369287013 0.0144950161195861 0.0144412744690643 0.0144410580790384 0.0144410581785483 0.0144410581571087 0.0144410581400284 0.0144410581272223 0.0144410581187567 0.0144410654154077
5.02095329646667e-06 2.50000000008574 1.04766481475357 0.104766481695423 -9.76977319420026e-12 0.0144899408856831 0.0144832166188487 0.0144600667701944 0.0144599176406985 0.0144599177997534 0.0144599177814043 0.0144599177665829 0.0144599177553368 0.0144599177479699 0.0144599307261906
5.0209908280519e-06 2.50000000007885 1.04954139379786 0.104954138509856 -1.95660168678391e-11 0.0144731470066416 0.0144898147585457 0.0145923006877744 0.0145922888920004 0.0145922889961609 0.0145922889310558 0.0145922888792401 0.0145922888405823 0.0145922888150504 0.0145923202159369
5.0210277920526e-06 2.50000000008775 1.05138959386606 0.10513895794902 6.79201700196083e-12 0.0145480425032269 0.0145720888353657 0.0148413553674235 0.0148415209535539 0.01484152103254 0.0148415209303872 0.0148415208479837 0.0148415207853468 0.014841520742439 0.0148415053838948
5.02105543893483e-06 2.5000000000471 1.05277193848341 0.105277193084969 4.6337696579781e-11 0.0146467733657546 0.0146924091677184 0.0150032653310891 0.0150034747129956 0.0150034744204605 0.015003474326961 0.0150034742542787 0.0150034742008794 0.0150034741672964 0.0150035084948812
5.02108640652227e-06 2.50000000007256 1.05432031792682 0.105432031915854 6.88034876201772e-11 0.0147797324473384 0.0147826801947942 0.0150452162974255 0.015045281557381 0.0150452807631048 0.0150452807641385 0.0150452807666597 0.0150452807692844 0.0150452807703422 0.0150451472019498
5.0211174257062e-06 2.50000000002274 1.05587127680438 0.105587128275128 5.1509866101269e-11 0.0146921914398415 0.0147105041212358 0.014899357534183 0.0148991748235715 0.0148991739859159 0.0148991740093369 0.0148991740266389 0.0148991740390868 0.0148991740487845 0.0148992075565101
5.02115890815893e-06 2.500000000016 1.05794539847823 0.105794540180459 -1.21230183531369e-11 0.0142566247657233 0.014339826694739 0.0144542742645807 0.0144536896627264 0.0144536893137916 0.0144536892690432 0.0144536892315006 0.014453689203175 0.0144536891836474 0.0144538205697406
