Time	2kV
655.0E-9	0.14318
655.1E-9	0.0247523
655.2E-9	-0.236617
655.3E-9	0.0641131
655.4E-9	0.088282
655.5E-9	0.165277
655.6E-9	0.00921513
655.7E-9	-0.144085
655.8E-9	0.0309672
655.9E-9	-0.0436112
656.0E-9	-0.12475
656.1E-9	-0.0508619
656.2E-9	-0.0146085
656.3E-9	-0.0104653
656.4E-9	-0.017716
656.5E-9	0.000928639
656.6E-9	-0.0370511
656.7E-9	0.0427063
656.8E-9	0.0399442
656.9E-9	0.00334553
657.0E-9	-0.388536
657.1E-9	-0.241106
657.2E-9	-0.0508619
657.3E-9	-0.0429207
657.4E-9	-0.111284
657.5E-9	-0.288753
657.6E-9	-0.0898774
657.7E-9	-0.0342889
657.8E-9	-0.122333
657.9E-9	-0.0909133
658.0E-9	0.0661847
658.1E-9	0.152157
658.2E-9	-0.148573
658.3E-9	-0.0746856
658.4E-9	-0.0743403
658.5E-9	-0.175159
658.6E-9	-0.0746856
658.7E-9	-0.117154
658.8E-9	-0.240761
658.9E-9	-0.0757214
659.0E-9	-0.0784835
659.1E-9	-0.0294551
659.2E-9	-0.11232
659.3E-9	0.0516834
659.4E-9	0.0585888
659.5E-9	0.0775786
659.6E-9	-0.0657085
659.7E-9	-0.264584
659.8E-9	0.0271692
659.9E-9	0.0036908
660.0E-9	0.0630773
660.1E-9	-0.0463734
660.2E-9	0.0299313
660.3E-9	0.273002
660.4E-9	-0.255952
660.5E-9	-0.0325626
660.6E-9	0.062732
660.7E-9	-0.0577673
660.8E-9	0.0696374
660.9E-9	-0.0246214
661.0E-9	-0.00735785
661.1E-9	-0.0132274
661.2E-9	0.00300026
661.3E-9	0.117285
661.4E-9	-0.00148825
661.5E-9	0.0672205
661.6E-9	-0.17654
661.7E-9	-0.139596
661.8E-9	-0.0667443
661.9E-9	-0.185863
662.0E-9	0.110725
662.1E-9	-0.0874606
662.2E-9	-0.0798646
662.3E-9	-0.117844
662.4E-9	-0.056041
662.5E-9	-0.168599
662.6E-9	-0.307743
662.7E-9	-0.00942947
662.8E-9	-0.0805552
662.9E-9	-0.052243
663.0E-9	-0.065018
663.1E-9	-0.0315268
663.2E-9	-0.100926
663.3E-9	-0.294968
663.4E-9	-0.0843531
663.5E-9	-0.0415396
663.6E-9	0.0506476
663.7E-9	-0.0111558
663.8E-9	-0.0536241
663.9E-9	-0.219699
664.0E-9	-0.147883
664.1E-9	0.118666
664.2E-9	-0.15099
664.3E-9	-0.0888416
664.4E-9	-0.0584579
664.5E-9	-0.372999
664.6E-9	-0.100581
664.7E-9	-0.106796
664.8E-9	-0.139596
664.9E-9	0.167694
665.0E-9	-0.0881511
665.1E-9	-0.106105
665.2E-9	-0.0384322
665.3E-9	-0.0705423
665.4E-9	-0.0239308
665.5E-9	-0.133382
665.6E-9	-0.0367058
665.7E-9	-0.0563862
665.8E-9	-0.239034
665.9E-9	-0.0974734
666.0E-9	-0.0132274
666.1E-9	-0.172052
666.2E-9	-0.133036
666.3E-9	-0.129584
666.4E-9	-0.0149538
666.5E-9	-0.130274
666.6E-9	-0.0812457
666.7E-9	-0.105069
666.8E-9	0.0513381
666.9E-9	0.0565172
667.0E-9	-0.251809
667.1E-9	-0.250428
667.2E-9	-0.125095
667.3E-9	0.0440874
667.4E-9	-0.152717
667.5E-9	-0.0570768
667.6E-9	0.185648
667.7E-9	-0.0121916
667.8E-9	0.0478854
667.9E-9	0.0375273
668.0E-9	0.0171563
668.1E-9	-0.0898774
668.2E-9	-0.15099
668.3E-9	-0.0974734
668.4E-9	-0.241451
668.5E-9	-0.0833173
668.6E-9	0.095878
668.7E-9	0.0482307
668.8E-9	-0.0726139
668.9E-9	-0.0405038
669.0E-9	-0.0536241
669.1E-9	0.0962232
669.2E-9	0.0786145
669.3E-9	0.0254428
669.4E-9	-0.117844
669.5E-9	-0.0843531
669.6E-9	-0.24007
669.7E-9	-0.105415
669.8E-9	0.0195732
669.9E-9	-0.111284
670.0E-9	0.0572077
670.1E-9	-0.312577
670.2E-9	-0.143049
670.3E-9	0.157336
670.4E-9	-0.0898774
670.5E-9	-0.0947112
670.6E-9	-0.0833173
670.7E-9	-0.111629
670.8E-9	-0.250773
670.9E-9	-0.039468
671.0E-9	-0.00183352
671.1E-9	-0.0760666
671.2E-9	-0.026693
671.3E-9	-0.115082
671.4E-9	-0.0798646
671.5E-9	0.0326935
671.6E-9	0.0675658
671.7E-9	0.0827577
671.8E-9	-0.108522
671.9E-9	-0.137179
672.0E-9	-0.117499
672.1E-9	-0.0298004
672.2E-9	-0.0888416
672.3E-9	-0.172742
672.4E-9	-0.228331
672.5E-9	-0.247666
672.6E-9	0.00679823
672.7E-9	-0.152717
672.8E-9	-0.0570768
672.9E-9	0.0071435
673.0E-9	-0.0708876
673.1E-9	-0.0332531
673.2E-9	-0.273216
673.3E-9	-0.0149538
673.4E-9	0.129714
673.5E-9	-0.239725
673.6E-9	-0.193804
673.7E-9	-0.0767572
673.8E-9	-0.12475
673.9E-9	0.0982949
674.0E-9	-0.0705423
674.1E-9	-0.289789
674.2E-9	0.0720543
674.3E-9	-0.0802099
674.4E-9	-0.105415
674.5E-9	0.0996759
674.6E-9	0.0751618
674.7E-9	0.0375273
674.8E-9	-0.0032146
674.9E-9	-0.0263477
675.0E-9	0.033384
675.1E-9	-0.101962
675.2E-9	0.0233712
675.3E-9	-0.195875
675.4E-9	-0.0971281
675.5E-9	-0.00942947
675.6E-9	-0.026693
675.7E-9	0.0261334
675.8E-9	0.0451232
675.9E-9	-0.145121
676.0E-9	-0.223152
676.1E-9	-0.0425754
676.2E-9	-0.026693
676.3E-9	0.0140489
676.4E-9	-0.0919491
676.5E-9	0.00817932
676.6E-9	-0.00425042
676.7E-9	-0.227295
676.8E-9	0.0313124
676.9E-9	0.164587
677.0E-9	-0.173433
677.1E-9	-0.0398133
677.2E-9	0.0254428
677.3E-9	-0.116118
677.4E-9	-0.104724
677.5E-9	0.0993307
677.6E-9	0.260917
677.7E-9	-0.108522
677.8E-9	-0.221425
677.9E-9	-0.0467187
678.0E-9	0.0188827
678.1E-9	-0.103688
678.2E-9	0.0150847
678.3E-9	-0.0108106
678.4E-9	-0.224188
678.5E-9	0.0347651
678.6E-9	-0.0132274
678.7E-9	-0.234891
678.8E-9	0.0458138
678.9E-9	-0.0298004
679.0E-9	-0.201054
679.1E-9	-0.186553
679.2E-9	-0.144085
679.3E-9	-0.125095
679.4E-9	0.292337
679.5E-9	0.101402
679.6E-9	0.0036908
679.7E-9	-0.0322173
679.8E-9	-0.120952
679.9E-9	-0.0249666
680.0E-9	0.221902
680.1E-9	0.0913895
680.2E-9	-0.0909133
680.3E-9	0.0368367
680.4E-9	-0.0802099
680.5E-9	0.146633
680.6E-9	-0.0349795
680.7E-9	0.117285
680.8E-9	0.0599699
680.9E-9	-0.109213
681.0E-9	-0.0771024
681.1E-9	-0.140287
681.2E-9	0.0378726
681.3E-9	-0.27218
681.4E-9	-0.0653633
681.5E-9	0.0972591
681.6E-9	-0.141668
681.7E-9	0.0748165
681.8E-9	0.183922
681.9E-9	-0.0463734
682.0E-9	-0.191387
682.1E-9	0.00645296
682.2E-9	0.0392536
682.3E-9	-0.0149538
682.4E-9	0.141799
682.5E-9	-0.208305
682.6E-9	-0.268037
682.7E-9	-0.0646727
682.8E-9	0.049957
682.9E-9	0.158717
683.0E-9	-0.164456
683.1E-9	-0.202436
683.2E-9	-0.08677
683.3E-9	-0.0746856
683.4E-9	-0.0204781
683.5E-9	0.182886
683.6E-9	0.00438134
683.7E-9	-0.167909
683.8E-9	-0.0757214
683.9E-9	-0.101617
684.0E-9	0.0630773
684.1E-9	0.159408
684.2E-9	0.00610769
684.3E-9	0.0351104
684.4E-9	-0.258715
684.5E-9	-0.241106
684.6E-9	-0.117499
684.7E-9	-0.0173707
684.8E-9	0.188756
684.9E-9	-0.0494808
685.0E-9	-0.187934
685.1E-9	-0.0132274
685.2E-9	-0.234546
685.3E-9	-0.155824
685.4E-9	-0.0342889
685.5E-9	0.0706732
685.6E-9	-0.0598389
685.7E-9	-0.128893
685.8E-9	0.00645296
685.9E-9	-0.0135727
686.0E-9	-0.0218592
686.1E-9	0.00507188
686.2E-9	-0.0325626
686.3E-9	-0.142704
686.4E-9	0.00196445
686.5E-9	0.0226807
686.6E-9	0.0368367
686.7E-9	0.0240617
686.8E-9	-0.125095
686.9E-9	-0.0653633
687.0E-9	0.191518
687.1E-9	-0.162729
687.2E-9	-0.0964376
687.3E-9	-0.160658
687.4E-9	-0.301873
687.5E-9	-0.0329078
687.6E-9	-0.186208
687.7E-9	-0.276323
687.8E-9	0.0475401
687.9E-9	-0.20796
688.0E-9	-0.129929
688.1E-9	0.238475
688.2E-9	-0.121988
688.3E-9	-0.0563862
688.4E-9	0.0323482
688.5E-9	-0.104724
688.6E-9	-0.135108
688.7E-9	-0.154098
688.8E-9	-0.0971281
688.9E-9	0.0751618
689.0E-9	-0.0370511
689.1E-9	-0.0235856
689.2E-9	-0.106105
689.3E-9	-0.117154
689.4E-9	-0.0156443
689.5E-9	0.0216449
689.6E-9	0.0692922
689.7E-9	-0.0819362
689.8E-9	-0.0273835
689.9E-9	-0.0819362
690.0E-9	-0.165837
690.1E-9	-0.090568
690.2E-9	0.0779239
690.3E-9	0.121083
690.4E-9	-0.081591
690.5E-9	-0.215901
690.6E-9	-0.113356
690.7E-9	0.187029
690.8E-9	0.0112867
690.9E-9	-0.20209
691.0E-9	-0.0104653
691.1E-9	-0.0698518
691.2E-9	-0.0601842
691.3E-9	-0.0291099
691.4E-9	-0.117844
691.5E-9	-0.0798646
691.6E-9	0.0451232
691.7E-9	-0.133036
691.8E-9	0.0675658
691.9E-9	0.208091
692.0E-9	0.0302766
692.1E-9	0.133167
692.2E-9	-0.188279
692.3E-9	-0.121988
692.4E-9	0.0610057
692.5E-9	-0.000107172
692.6E-9	0.0761976
692.7E-9	-0.0677801
692.8E-9	-0.2342
692.9E-9	-0.077793
693.0E-9	-0.22039
693.1E-9	-0.171016
693.2E-9	-0.174469
693.3E-9	-0.247321
693.4E-9	-0.0222045
693.5E-9	-0.244559
693.6E-9	-0.139596
693.7E-9	0.0796503
693.8E-9	0.113832
693.9E-9	-0.0622558
694.0E-9	-0.119225
694.1E-9	-0.00804839
694.2E-9	0.0237165
694.3E-9	-0.111629
694.4E-9	0.207055
694.5E-9	-0.143049
694.6E-9	-0.172742
694.7E-9	0.0354557
694.8E-9	-0.248357
694.9E-9	-0.287027
695.0E-9	0.109344
695.1E-9	-0.01012
695.2E-9	-0.327423
695.3E-9	-0.192077
695.4E-9	-0.0729592
695.5E-9	0.0209543
695.6E-9	0.212579
695.7E-9	0.234677
695.8E-9	-0.0795193
695.9E-9	0.0761976
696.0E-9	-0.126131
696.1E-9	0.046159
696.2E-9	0.281979
696.3E-9	0.0150847
696.4E-9	0.13662
696.5E-9	-0.0242761
696.6E-9	-0.0204781
696.7E-9	0.0509928
696.8E-9	-0.151681
696.9E-9	-0.0218592
697.0E-9	-0.0615653
697.1E-9	-0.237308
697.2E-9	0.0758523
697.3E-9	-0.114392
697.4E-9	-0.0208234
697.5E-9	0.088282
697.6E-9	0.0402895
697.7E-9	0.158372
697.8E-9	0.032003
697.9E-9	0.159062
698.0E-9	0.0686016
698.1E-9	-0.106105
698.2E-9	-0.11232
698.3E-9	-0.017716
698.4E-9	-0.108867
698.5E-9	-0.128893
698.6E-9	0.0133584
698.7E-9	-0.207615
698.8E-9	-0.0584579
698.9E-9	0.209472
699.0E-9	-0.0684707
699.1E-9	-0.167909
699.2E-9	-0.0512072
699.3E-9	0.00610769
699.4E-9	-0.0581126
699.5E-9	-0.0871153
699.6E-9	0.0399442
699.7E-9	0.0534097
699.8E-9	0.121773
699.9E-9	-0.0342889
700.0E-9	-0.00701258
700.1E-9	-0.137525
700.2E-9	-0.0439565
700.3E-9	0.15561
700.4E-9	0.0523739
700.5E-9	-0.0809004
700.6E-9	-0.187589
700.7E-9	-0.166873
700.8E-9	-0.0418849
700.9E-9	-0.211758
701.0E-9	-0.0405038
701.1E-9	-0.00114298
701.2E-9	-0.0746856
701.3E-9	-0.0280741
701.4E-9	0.0496118
701.5E-9	0.0195732
701.6E-9	-0.134417
701.7E-9	-0.198983
701.8E-9	0.0216449
701.9E-9	-0.00252406
702.0E-9	-0.101271
702.1E-9	0.0534097
702.2E-9	-0.128548
702.3E-9	-0.102652
702.4E-9	0.122809
702.5E-9	0.0188827
702.6E-9	-0.172397
702.7E-9	-0.111975
702.8E-9	0.0119773
702.9E-9	-0.0456829
703.0E-9	-0.116809
703.1E-9	-0.237998
703.2E-9	0.102438
703.3E-9	0.141454
703.4E-9	-0.00528623
703.5E-9	-0.0840079
703.6E-9	0.0181922
703.7E-9	-0.0118464
703.8E-9	-0.222116
703.9E-9	0.0382178
704.0E-9	-0.0349795
704.1E-9	-0.0125369
704.2E-9	0.0071435
704.3E-9	-0.0605295
704.4E-9	-0.216937
704.5E-9	-0.147883
704.6E-9	-0.0543146
704.7E-9	0.108998
704.8E-9	0.0306219
704.9E-9	-0.0429207
705.0E-9	-0.244904
705.1E-9	-0.0871153
705.2E-9	-0.0125369
705.3E-9	0.132131
705.4E-9	-0.0301457
705.5E-9	-0.0712329
705.6E-9	-0.132
705.7E-9	0.125916
705.8E-9	0.0737807
705.9E-9	-0.186898
706.0E-9	-0.0605295
706.1E-9	-0.135453
706.2E-9	-0.0149538
706.3E-9	0.0340746
706.4E-9	0.0230259
706.5E-9	0.0492665
706.6E-9	-0.339508
706.7E-9	-0.212448
706.8E-9	0.00817932
706.9E-9	0.152157
707.0E-9	0.0316577
707.1E-9	-0.222807
707.2E-9	-0.130274
707.3E-9	-0.0947112
707.4E-9	-0.0971281
707.5E-9	-0.121297
707.6E-9	-0.0494808
707.7E-9	0.123845
707.8E-9	-0.184136
707.9E-9	-0.162384
708.0E-9	-0.17585
708.1E-9	-0.228331
708.2E-9	0.102093
708.3E-9	-0.224878
708.4E-9	-0.250083
708.5E-9	0.0375273
708.6E-9	0.121083
708.7E-9	-0.0846984
708.8E-9	0.25125
708.9E-9	0.0875915
709.0E-9	-0.0967829
709.1E-9	0.0682563
709.2E-9	-0.158586
709.3E-9	-0.174814
709.4E-9	0.300623
709.5E-9	-0.0284193
709.6E-9	-0.357807
709.7E-9	-0.0632916
709.8E-9	-0.0408491
709.9E-9	0.0427063
710.0E-9	-0.000107172
710.1E-9	0.0944969
710.2E-9	-0.100581
710.3E-9	-0.179993
710.4E-9	-0.165492
710.5E-9	-0.228331
710.6E-9	-0.240761
710.7E-9	0.119702
710.8E-9	-0.0736497
710.9E-9	-0.172742
711.0E-9	-0.0346342
711.1E-9	-0.0681254
711.2E-9	-0.0311815
711.3E-9	0.0385631
711.4E-9	-0.122678
711.5E-9	0.0565172
711.6E-9	-0.260786
711.7E-9	-0.125095
711.8E-9	-0.222807
711.9E-9	-0.172397
712.0E-9	0.179433
712.1E-9	-0.156169
712.2E-9	0.071709
712.3E-9	0.0344199
712.4E-9	-0.176886
712.5E-9	-0.109558
712.6E-9	-0.000107172
712.7E-9	-0.168944
712.8E-9	-0.0056315
712.9E-9	0.241237
713.0E-9	0.137656
713.1E-9	0.00334553
713.2E-9	-0.100581
713.3E-9	0.0979496
713.4E-9	-0.0681254
713.5E-9	0.0641131
713.6E-9	0.024407
713.7E-9	-0.156515
713.8E-9	-0.134763
713.9E-9	-0.126131
714.0E-9	-0.330531
714.1E-9	-0.0398133
714.2E-9	0.0596246
714.3E-9	-0.094366
714.4E-9	-0.170325
714.5E-9	-0.0840079
714.6E-9	-0.0684707
714.7E-9	-0.048445
714.8E-9	-0.0543146
714.9E-9	-0.0795193
715.0E-9	-0.148573
715.1E-9	0.0102509
715.2E-9	0.0102509
715.3E-9	-0.120952
715.4E-9	0.0951874
715.5E-9	-0.0553504
715.6E-9	0.0275145
715.7E-9	-0.056041
715.8E-9	-0.274597
715.9E-9	0.193589
716.0E-9	-0.0626011
716.1E-9	-0.201054
716.2E-9	-0.145811
716.3E-9	-0.0898774
716.4E-9	0.070328
716.5E-9	-0.0591484
716.6E-9	0.058934
716.7E-9	0.00645296
716.8E-9	-0.0884964
716.9E-9	-0.146157
717.0E-9	-0.129929
717.1E-9	0.0178469
717.2E-9	-0.0543146
717.3E-9	-0.107141
717.4E-9	-0.0853889
717.5E-9	-0.111975
717.6E-9	-0.070197
717.7E-9	-0.161003
717.8E-9	0.0358009
717.9E-9	-0.0615653
718.0E-9	0.0444327
718.1E-9	0.0672205
718.2E-9	-0.263548
718.3E-9	-0.0553504
718.4E-9	-0.25975
718.5E-9	-0.239034
718.6E-9	0.0036908
718.7E-9	0.0161205
718.8E-9	-0.130274
718.9E-9	-0.0926396
719.0E-9	0.11176
719.1E-9	-0.139251
719.2E-9	-0.256643
719.3E-9	-0.316029
719.4E-9	-0.142013
719.5E-9	0.088282
719.6E-9	0.229152
719.7E-9	0.146287
719.8E-9	-0.195185
719.9E-9	-0.239379
720.0E-9	-0.151681
720.1E-9	0.275073
720.2E-9	0.140418
720.3E-9	-0.251464
720.4E-9	-0.10645
720.5E-9	0.0534097
720.6E-9	-0.14374
720.7E-9	-0.0836626
720.8E-9	-0.0691612
720.9E-9	-0.195875
721.0E-9	-0.189661
721.1E-9	-0.160313
721.2E-9	-0.0708876
721.3E-9	-0.00425042
721.4E-9	0.135239
721.5E-9	0.0944969
721.6E-9	0.142489
721.7E-9	0.0879368
721.8E-9	-0.151681
721.9E-9	-0.00148825
722.0E-9	0.0637678
722.1E-9	-0.0525883
722.2E-9	0.0482307
722.3E-9	0.0468496
722.4E-9	-0.0249666
722.5E-9	0.00265499
722.6E-9	0.145252
722.7E-9	-0.0670896
722.8E-9	-0.124059
722.9E-9	0.00679823
723.0E-9	-0.00183352
723.1E-9	-0.219009
723.2E-9	-0.178957
723.3E-9	0.0337293
723.4E-9	-0.0784835
723.5E-9	-0.230748
723.6E-9	-0.102307
723.7E-9	-0.00804839
723.8E-9	-0.0149538
723.9E-9	-0.191387
724.0E-9	-0.0677801
724.1E-9	-0.104379
724.2E-9	0.0368367
724.3E-9	0.0851746
724.4E-9	-0.148573
724.5E-9	-0.0315268
724.6E-9	-0.0460281
724.7E-9	-0.0922943
724.8E-9	0.0316577
724.9E-9	-0.0795193
725.0E-9	-0.0487903
725.1E-9	-0.0391227
725.2E-9	-0.0998903
725.3E-9	-0.111975
725.4E-9	-0.0581126
725.5E-9	-0.0201328
725.6E-9	0.00886986
725.7E-9	-0.0636369
725.8E-9	-0.0681254
725.9E-9	0.00679823
726.0E-9	-0.205198
726.1E-9	-0.052243
726.2E-9	0.199804
726.3E-9	-0.0550051
726.4E-9	-0.022895
726.5E-9	-0.0895322
726.6E-9	0.020609
726.7E-9	0.127643
726.8E-9	-0.0663991
726.9E-9	0.0692922
727.0E-9	0.0071435
727.1E-9	-0.0988545
727.2E-9	0.0465043
727.3E-9	0.0599699
727.4E-9	0.273002
727.5E-9	-0.081591
727.6E-9	0.019228
727.7E-9	0.193589
727.8E-9	-0.0550051
727.9E-9	0.0219901
728.0E-9	-0.0460281
728.1E-9	-0.0902227
728.2E-9	0.0326935
728.3E-9	0.0976043
728.4E-9	-0.155479
728.5E-9	-0.043266
728.6E-9	0.175635
728.7E-9	0.00990567
728.8E-9	0.0071435
728.9E-9	-0.039468
729.0E-9	-0.0936754
729.1E-9	-0.125095
729.2E-9	0.14905
729.3E-9	-0.0249666
729.4E-9	-0.0954018
729.5E-9	-0.0819362
729.6E-9	-0.14374
729.7E-9	0.197733
729.8E-9	0.00507188
729.9E-9	-0.0125369
730.0E-9	0.0161205
730.1E-9	-0.0695065
730.2E-9	-0.0367058
730.3E-9	0.0820672
730.4E-9	-0.0536241
730.5E-9	-0.140632
730.6E-9	-0.137525
730.7E-9	0.185994
730.8E-9	0.0654942
730.9E-9	-0.19484
731.0E-9	0.125226
731.1E-9	0.0848293
731.2E-9	-0.00183352
731.3E-9	-0.0712329
731.4E-9	-0.00701258
731.5E-9	0.0212996
731.6E-9	0.0558266
731.7E-9	-0.0142633
731.8E-9	-0.0439565
731.9E-9	-0.0626011
732.0E-9	-0.0474092
732.1E-9	0.120392
732.2E-9	-0.00770312
732.3E-9	-0.0840079
732.4E-9	-0.147192
732.5E-9	0.0444327
732.6E-9	-0.0874606
732.7E-9	0.109344
732.8E-9	0.0896631
732.9E-9	-0.19553
733.0E-9	-0.0591484
733.1E-9	0.044778
733.2E-9	-0.132
733.3E-9	0.0565172
733.4E-9	0.0820672
733.5E-9	-0.152717
733.6E-9	-0.0146085
733.7E-9	-0.0812457
733.8E-9	-0.181029
733.9E-9	-0.0546599
734.0E-9	-0.163075
734.1E-9	0.0226807
734.2E-9	-0.026693
734.3E-9	-0.189315
734.4E-9	-0.217973
734.5E-9	-0.0791741
734.6E-9	-0.0888416
734.7E-9	-0.00494096
734.8E-9	-0.158932
734.9E-9	-0.181374
735.0E-9	-0.159622
735.1E-9	-0.0940207
735.2E-9	-0.242832
735.3E-9	-0.113356
735.4E-9	-0.135453
735.5E-9	-0.0570768
735.6E-9	-0.000452442
735.7E-9	-0.070197
735.8E-9	-0.0284193
735.9E-9	0.037182
736.0E-9	0.0527192
736.1E-9	-0.043266
736.2E-9	-0.276669
736.3E-9	-0.15755
736.4E-9	-0.164111
736.5E-9	-0.107486
736.6E-9	-0.216246
736.7E-9	-0.168254
736.8E-9	-0.0249666
736.9E-9	0.0478854
737.0E-9	-0.174814
737.1E-9	0.00230972
737.2E-9	-0.0840079
737.3E-9	-0.391989
737.4E-9	0.00265499
737.5E-9	-0.213484
737.6E-9	0.0799955
737.7E-9	0.198078
737.8E-9	-0.304636
737.9E-9	-0.0263477
738.0E-9	-0.124404
738.1E-9	-0.0871153
738.2E-9	0.0544455
738.3E-9	0.00472661
738.4E-9	0.0654942
738.5E-9	0.123154
738.6E-9	-0.039468
738.7E-9	0.163551
738.8E-9	-0.0515524
738.9E-9	-0.0215139
739.0E-9	0.100712
739.1E-9	-0.141668
739.2E-9	-0.052243
739.3E-9	-0.00528623
739.4E-9	-0.00977474
739.5E-9	0.127298
739.6E-9	-0.0135727
739.7E-9	-0.0788288
739.8E-9	-0.141668
739.9E-9	0.0133584
740.0E-9	0.163896
740.1E-9	0.0036908
740.2E-9	0.037182
740.3E-9	-0.113701
740.4E-9	0.0658395
740.5E-9	0.0382178
740.6E-9	-0.030491
740.7E-9	-0.132
740.8E-9	0.124881
740.9E-9	0.0779239
741.0E-9	-0.187589
741.1E-9	-0.0691612
741.2E-9	0.0554813
741.3E-9	0.0209543
741.4E-9	-0.160313
741.5E-9	-0.129238
741.6E-9	-0.139251
741.7E-9	0.0164658
741.8E-9	-0.0322173
741.9E-9	-0.17654
742.0E-9	-0.0809004
742.1E-9	0.0689469
742.2E-9	-0.0242761
742.3E-9	-0.0577673
742.4E-9	0.132477
742.5E-9	0.148704
742.6E-9	-0.145811
742.7E-9	-0.237308
742.8E-9	-0.162039
742.9E-9	-0.0405038
743.0E-9	0.0986401
743.1E-9	0.182886
743.2E-9	0.106581
743.3E-9	-0.0591484
743.4E-9	-0.0684707
743.5E-9	-0.145121
743.6E-9	0.0164658
743.7E-9	0.150776
743.8E-9	0.0433969
743.9E-9	-0.223497
744.0E-9	-0.159967
744.1E-9	0.169421
744.2E-9	0.0727449
744.3E-9	-0.0090842
744.4E-9	-0.0418849
744.5E-9	0.0955327
744.6E-9	-0.248357
744.7E-9	-0.156169
744.8E-9	0.01543
744.9E-9	-0.0619106
745.0E-9	-0.0771024
745.1E-9	-0.0118464
745.2E-9	-0.125095
745.3E-9	-0.102998
745.4E-9	0.136965
745.5E-9	-0.197602
745.6E-9	-0.303254
745.7E-9	-0.00148825
745.8E-9	0.0917347
745.9E-9	-0.00148825
746.0E-9	0.058934
746.1E-9	0.00300026
746.2E-9	-0.0826268
746.3E-9	-0.144775
746.4E-9	-0.14443
746.5E-9	0.0572077
746.6E-9	0.0233712
746.7E-9	-0.161348
746.8E-9	0.0133584
746.9E-9	0.0178469
747.0E-9	0.0444327
747.1E-9	-0.154098
747.2E-9	-0.185172
747.3E-9	-0.143394
747.4E-9	0.0361462
747.5E-9	0.0889726
747.6E-9	-0.00873893
747.7E-9	0.115904
747.8E-9	0.011632
747.9E-9	-0.114737
748.0E-9	-0.0757214
748.1E-9	-0.109213
748.2E-9	-0.0871153
748.3E-9	0.0527192
748.4E-9	-0.156515
748.5E-9	0.13075
748.6E-9	-0.0971281
748.7E-9	-0.250773
748.8E-9	0.0126678
748.9E-9	0.020609
749.0E-9	-0.114737
749.1E-9	-0.308434
749.2E-9	0.14974
749.3E-9	-0.11819
749.4E-9	-0.0588031
749.5E-9	0.0261334
749.6E-9	0.0509928
749.7E-9	-0.158586
749.8E-9	-0.379559
749.9E-9	0.0427063
750.0E-9	-0.172397
750.1E-9	-0.192077
750.2E-9	0.0130131
750.3E-9	-0.337091
750.4E-9	-0.0843531
750.5E-9	-0.158586
750.6E-9	-0.0090842
750.7E-9	0.0478854
750.8E-9	-0.0563862
750.9E-9	0.258846
751.0E-9	-0.166527
751.1E-9	-0.256643
751.2E-9	-0.104034
751.3E-9	-0.00183352
751.4E-9	-0.0218592
751.5E-9	-0.2014
751.6E-9	-0.0194423
751.7E-9	-0.0677801
751.8E-9	-0.227295
751.9E-9	0.0437422
752.0E-9	-0.0408491
752.1E-9	-0.0180612
752.2E-9	0.0344199
752.3E-9	-0.130965
752.4E-9	-0.230057
752.5E-9	0.0962232
752.6E-9	-0.00183352
752.7E-9	0.00990567
752.8E-9	0.13075
752.9E-9	-0.0591484
753.0E-9	0.0603151
753.1E-9	0.0168111
753.2E-9	0.0541003
753.3E-9	0.155264
753.4E-9	0.0503023
753.5E-9	-0.0636369
753.6E-9	-0.0477545
753.7E-9	-0.0308362
753.8E-9	0.0454685
753.9E-9	0.0302766
754.0E-9	-0.153752
754.1E-9	-0.158586
754.2E-9	-0.0626011
754.3E-9	0.00748877
754.4E-9	0.101402
754.5E-9	0.020609
754.6E-9	-0.153062
754.7E-9	0.0150847
754.8E-9	0.01543
754.9E-9	-0.115082
755.0E-9	-0.0919491
755.1E-9	-0.0857342
755.2E-9	-0.127857
755.3E-9	-0.0384322
755.4E-9	-0.0581126
755.5E-9	-0.0791741
755.6E-9	0.0175016
755.7E-9	-0.225914
755.8E-9	-0.176886
755.9E-9	0.190827
756.0E-9	-0.136834
756.1E-9	-0.0108106
756.2E-9	-0.0733045
756.3E-9	-0.217627
756.4E-9	-0.110939
756.5E-9	-0.179993
756.6E-9	-0.223842
756.7E-9	-0.111629
756.8E-9	0.160444
756.9E-9	0.0568624
757.0E-9	-0.127857
757.1E-9	-0.0626011
757.2E-9	-0.133036
757.3E-9	-0.0329078
757.4E-9	0.0993307
757.5E-9	-0.138561
757.6E-9	0.0734354
757.7E-9	-0.127512
757.8E-9	-0.130965
757.9E-9	0.0503023
758.0E-9	-0.145121
758.1E-9	0.121428
758.2E-9	-0.110248
758.3E-9	-0.1831
758.4E-9	-0.00597677
758.5E-9	-0.122333
758.6E-9	0.0713638
758.7E-9	-0.00148825
758.8E-9	-0.261822
758.9E-9	-0.0491356
759.0E-9	-0.104379
759.1E-9	-0.144775
759.2E-9	0.0302766
759.3E-9	-0.0722687
759.4E-9	-0.0715781
759.5E-9	0.00230972
759.6E-9	-0.0194423
759.7E-9	-0.0108106
759.8E-9	-0.00701258
759.9E-9	-0.0215139
760.0E-9	0.0133584
760.1E-9	-0.06122
760.2E-9	-0.0691612
760.3E-9	0.00334553
760.4E-9	-0.0291099
760.5E-9	0.0188827
760.6E-9	-0.0719234
760.7E-9	-0.208305
760.8E-9	-0.14443
760.9E-9	-0.0916038
761.0E-9	0.220521
