Measurement report of dcv_sheet_cz_regu_v2,,,,,
Generated by DesCoVer 2.6.0,,,,,
Date,2016-11-25 04:56:16 -0600,Author,b48923,,
,,,,,
,,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_cz_regu - Fri Nov 25 04:56:18 CST 2016,,,,,
,,,,,
,,,,,
Setup: Parameters or device casing alteration,,,,,
Err:510,,,,,
risetime=100p start=12u th=0.5 ,,,,,
,,,,,
,,,,,
amplitude,length,nominal,min_v2p5,width_2p5(s),input_amplitude
-0.8,1.37382E-007,2.50321,2.41468,6.26929E-007,0.659448
-0.8,0.000000161,2.50321,2.40864,6.43299E-007,0.659448
-0.8,1.88739E-007,2.50321,2.40262,6.69306E-007,0.659448
-0.8,2.21222E-007,2.50321,2.39599,6.95468E-007,0.659448
-0.8,2.59294E-007,2.50321,2.38834,7.20935E-007,0.659448
-0.8,3.0392E-007,2.50321,2.38039,7.51649E-007,0.659448
-0.8,3.56225E-007,2.50321,2.37152,7.84805E-007,0.659448
-0.8,4.17532E-007,2.50321,2.36187,0.000000821,0.659448
-0.8,4.8939E-007,2.50321,2.35099,8.58704E-007,0.659448
-0.8,5.73615E-007,2.50321,2.33928,9.06405E-007,0.659448
-0.8,6.72336E-007,2.50321,2.32571,9.5571E-007,0.659448
-0.8,0.000000788,2.50321,2.31061,1.01518E-006,0.659448
-0.8,9.23671E-007,2.50321,2.29313,1.08637E-006,0.659448
-0.8,1.08264E-006,2.50321,2.27292,1.16752E-006,0.659448
-0.8,0.000001269,2.50321,2.24927,1.26928E-006,0.659448
-0.8,1.48735E-006,2.50321,2.22216,1.39737E-006,0.659448
-0.8,1.74333E-006,2.50321,2.18997,1.55361E-006,0.659448
-0.8,2.04336E-006,2.50321,2.15194,1.7424E-006,0.659448
-0.8,0.000002395,2.50321,2.10667,0.000001974,0.659448
-0.8,2.80722E-006,2.50321,2.05305,2.25929E-006,0.659448
-0.8,3.29034E-006,2.50321,1.99043,2.60606E-006,0.659448
-0.8,3.85662E-006,2.50321,1.91753,0.000003021,0.659448
-0.8,4.52035E-006,2.50321,1.83529,3.52138E-006,0.659448
-0.8,5.29832E-006,2.50321,1.74292,4.11171E-006,0.659448
-0.8,6.21017E-006,2.50321,1.64025,4.80506E-006,0.659448
-0.8,0.000007279,2.50321,1.52743,0.000005624,0.659448
-0.8,8.53168E-006,2.50321,1.40516,6.58513E-006,0.659448
-0.8,0.00001,2.50321,1.27406,7.72027E-006,0.659448
-0.9,0.0000001,2.50321,2.41986,6.07543E-007,0.622252
-0.9,1.1721E-007,2.50321,2.41509,6.26391E-007,0.622252
-0.9,1.37382E-007,2.50321,2.4097,0.000000645,0.622252
-0.9,0.000000161,2.50321,2.40386,6.65334E-007,0.622252
-0.9,1.88739E-007,2.50321,2.3975,0.000000689,0.622252
-0.9,2.21222E-007,2.50321,2.3905,7.13801E-007,0.622252
-0.9,2.59294E-007,2.50321,2.38285,7.41059E-007,0.622252
-0.9,3.0392E-007,2.50321,2.37433,7.65741E-007,0.622252
-0.9,3.56225E-007,2.50321,2.36553,8.02338E-007,0.622252
-0.9,4.17532E-007,2.50321,2.35637,8.41481E-007,0.622252
-0.9,4.8939E-007,2.50321,2.34573,8.81123E-007,0.622252
-0.9,5.73615E-007,2.50321,2.33374,9.27063E-007,0.622252
-0.9,6.72336E-007,2.50321,2.32009,9.76779E-007,0.622252
-0.9,0.000000788,2.50321,2.30481,1.03553E-006,0.622252
-0.9,9.23671E-007,2.50321,2.28737,1.10716E-006,0.622252
-0.9,1.08264E-006,2.50321,2.26696,1.19194E-006,0.622252
-0.9,0.000001269,2.50321,2.24357,1.29639E-006,0.622252
-0.9,1.48735E-006,2.50321,2.21612,1.42458E-006,0.622252
-0.9,1.74333E-006,2.50321,2.18433,1.58159E-006,0.622252
-0.9,2.04336E-006,2.50321,2.14677,1.76941E-006,0.622252
-0.9,0.000002395,2.50321,2.1023,0.000001996,0.622252
-0.9,2.80722E-006,2.50321,2.04984,2.27754E-006,0.622252
-0.9,3.29034E-006,2.50321,1.98764,2.62065E-006,0.622252
-0.9,3.85662E-006,2.50321,1.91551,3.03409E-006,0.622252
-0.9,4.52035E-006,2.50321,1.8336,3.53116E-006,0.622252
-0.9,5.29832E-006,2.50321,1.74124,4.12135E-006,0.622252
-0.9,6.21017E-006,2.50321,1.63879,4.81439E-006,0.622252
-0.9,0.000007279,2.50321,1.52614,5.63109E-006,0.622252
-0.9,8.53168E-006,2.50321,1.40401,6.5916E-006,0.622252
-0.9,0.00001,2.50321,1.27297,7.73114E-006,0.622252
-1,0.0000001,2.50321,2.41535,6.26385E-007,0.585598
-1,1.1721E-007,2.50321,2.41035,6.42943E-007,0.585598
-1,1.37382E-007,2.50321,2.40491,6.61514E-007,0.585598
-1,0.000000161,2.50321,2.39857,6.77806E-007,0.585598
-1,1.88739E-007,2.50321,2.39233,7.06462E-007,0.585598
-1,2.21222E-007,2.50321,2.38526,0.000000731,0.585598
-1,2.59294E-007,2.50321,2.37721,7.5726E-007,0.585598
-1,3.0392E-007,2.50321,2.36936,7.86179E-007,0.585598
-1,3.56225E-007,2.50321,2.36066,0.000000822,0.585598
-1,4.17532E-007,2.50321,2.35118,8.58484E-007,0.585598
-1,4.8939E-007,2.50321,2.34011,8.98575E-007,0.585598
-1,5.73615E-007,2.50321,2.32856,9.47119E-007,0.585598
-1,6.72336E-007,2.50321,2.31492,9.97851E-007,0.585598
-1,0.000000788,2.50321,2.29937,1.05535E-006,0.585598
-1,9.23671E-007,2.50321,2.28197,1.12966E-006,0.585598
-1,1.08264E-006,2.50321,2.26163,1.21513E-006,0.585598
-1,0.000001269,2.50321,2.2378,1.32021E-006,0.585598
-1,1.48735E-006,2.50321,2.2105,1.45091E-006,0.585598
-1,1.74333E-006,2.50321,2.17875,1.60791E-006,0.585598
-1,2.04336E-006,2.50321,2.1415,1.79589E-006,0.585598
-1,0.000002395,2.50321,2.09759,2.02219E-006,0.585598
-1,2.80722E-006,2.50321,2.04607,2.30072E-006,0.585598
-1,3.29034E-006,2.50321,1.98467,2.63718E-006,0.585598
-1,3.85662E-006,2.50321,1.91349,3.04885E-006,0.585598
-1,4.52035E-006,2.50321,1.83174,3.54307E-006,0.585598
-1,5.29832E-006,2.50321,1.73987,4.1296E-006,0.585598
-1,6.21017E-006,2.50321,1.63737,0.000004824,0.585598
-1,0.000007279,2.50321,1.52492,5.64163E-006,0.585598
-1,8.53168E-006,2.50321,1.40286,6.60126E-006,0.585598
-1,0.00001,2.50321,1.27204,0.000007737,0.585598
-1.1,0.0000001,2.50321,2.41062,6.38731E-007,0.549374
-1.1,1.1721E-007,2.50321,2.40581,6.59351E-007,0.549374
-1.1,1.37382E-007,2.50321,2.40004,6.76581E-007,0.549374
-1.1,0.000000161,2.50321,2.39399,6.98617E-007,0.549374
-1.1,1.88739E-007,2.50321,2.38735,7.23191E-007,0.549374
-1.1,2.21222E-007,2.50321,2.38034,7.50101E-007,0.549374
-1.1,2.59294E-007,2.50321,2.37283,7.7748E-007,0.549374
-1.1,3.0392E-007,2.50321,2.36484,8.082E-007,0.549374
-1.1,3.56225E-007,2.50321,2.3559,8.40623E-007,0.549374
-1.1,4.17532E-007,2.50321,2.3464,8.78465E-007,0.549374
-1.1,4.8939E-007,2.50321,2.33546,9.17555E-007,0.549374
-1.1,5.73615E-007,2.50321,2.32355,0.000000975,0.549374
-1.1,6.72336E-007,2.50321,2.31007,1.01633E-006,0.549374
-1.1,0.000000788,2.50321,2.29459,1.07862E-006,0.549374
-1.1,9.23671E-007,2.50321,2.27683,1.14875E-006,0.549374
-1.1,1.08264E-006,2.50321,2.25664,0.000001237,0.549374
-1.1,0.000001269,2.50321,2.23299,1.34481E-006,0.549374
-1.1,1.48735E-006,2.50321,2.20545,1.47705E-006,0.549374
-1.1,1.74333E-006,2.50321,2.17357,1.63363E-006,0.549374
-1.1,2.04336E-006,2.50321,2.13621,1.82129E-006,0.549374
-1.1,0.000002395,2.50321,2.09297,0.000002049,0.549374
-1.1,2.80722E-006,2.50321,2.04171,2.32028E-006,0.549374
-1.1,3.29034E-006,2.50321,1.98145,2.6592E-006,0.549374
-1.1,3.85662E-006,2.50321,1.91088,3.06485E-006,0.549374
-1.1,4.52035E-006,2.50321,1.8297,3.55653E-006,0.549374
-1.1,5.29832E-006,2.50321,1.73799,4.14032E-006,0.549374
-1.1,6.21017E-006,2.50321,1.63591,4.83254E-006,0.549374
-1.1,0.000007279,2.50321,1.5235,5.65063E-006,0.549374
-1.1,8.53168E-006,2.50321,1.4015,6.61348E-006,0.549374
-1.1,0.00001,2.50321,1.27085,7.74542E-006,0.549374
-1.2,0.0000001,2.50321,2.40718,6.5409E-007,0.513498
-1.2,1.1721E-007,2.50321,2.40203,6.70234E-007,0.513498
-1.2,1.37382E-007,2.50321,2.39623,6.89514E-007,0.513498
-1.2,0.000000161,2.50321,2.39005,0.000000712,0.513498
-1.2,1.88739E-007,2.50321,2.38331,0.000000737,0.513498
-1.2,2.21222E-007,2.50321,2.37629,7.63821E-007,0.513498
-1.2,2.59294E-007,2.50321,2.36888,7.91942E-007,0.513498
-1.2,3.0392E-007,2.50321,2.36095,0.000000823,0.513498
-1.2,3.56225E-007,2.50321,2.35204,8.55524E-007,0.513498
-1.2,4.17532E-007,2.50321,2.34232,8.93095E-007,0.513498
-1.2,4.8939E-007,2.50321,2.33145,9.33753E-007,0.513498
-1.2,5.73615E-007,2.50321,2.31953,9.78775E-007,0.513498
-1.2,6.72336E-007,2.50321,2.30575,1.03156E-006,0.513498
-1.2,0.000000788,2.50321,2.29052,1.09467E-006,0.513498
-1.2,9.23671E-007,2.50321,2.27282,1.16671E-006,0.513498
-1.2,1.08264E-006,2.50321,2.25237,0.000001257,0.513498
-1.2,0.000001269,2.50321,2.22881,1.36458E-006,0.513498
-1.2,1.48735E-006,2.50321,2.20148,1.49618E-006,0.513498
-1.2,1.74333E-006,2.50321,2.16949,1.65448E-006,0.513498
-1.2,2.04336E-006,2.50321,2.13227,1.84329E-006,0.513498
-1.2,0.000002395,2.50321,2.08889,2.07011E-006,0.513498
-1.2,2.80722E-006,2.50321,2.03813,2.34283E-006,0.513498
-1.2,3.29034E-006,2.50321,1.97862,2.67359E-006,0.513498
-1.2,3.85662E-006,2.50321,1.90864,3.07931E-006,0.513498
-1.2,4.52035E-006,2.50321,1.82793,3.56454E-006,0.513498
-1.2,5.29832E-006,2.50321,1.73664,4.15146E-006,0.513498
-1.2,6.21017E-006,2.50321,1.63454,0.000004843,0.513498
-1.2,0.000007279,2.50321,1.52245,5.65953E-006,0.513498
-1.2,8.53168E-006,2.50321,1.40063,6.61991E-006,0.513498
-1.2,0.00001,2.50321,1.26994,7.75611E-006,0.513498
-1.3,0.0000001,2.50321,2.40648,6.54621E-007,0.477907
-1.3,1.1721E-007,2.50321,2.40127,6.73628E-007,0.477907
-1.3,1.37382E-007,2.50321,2.39543,6.93407E-007,0.477907
-1.3,0.000000161,2.50321,2.38908,7.16738E-007,0.477907
-1.3,1.88739E-007,2.50321,2.38241,7.41341E-007,0.477907
-1.3,2.21222E-007,2.50321,2.37551,7.6687E-007,0.477907
-1.3,2.59294E-007,2.50321,2.368,7.94855E-007,0.477907
