Measurement report of dcv_sheet_black_box,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-11-15 03:49:18 -0600,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: RB_SOA_tests - VIEW: schematic_black_box - Tue Nov 15 03:49:23 CST 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
esdstart=54u th_v2p5a=2.1 ,,,
,,,
,,,
esdwidth,stress,disturbance_width_v2p5a(s),
2.15443E-007,-70,3.03932E-005,
2.15443E-007,-80,2.89891E-005,
2.15443E-007,-90,2.18409E-007,
2.15443E-007,-100,3.08968E-005,
2.15443E-007,-110,3.08526E-005,
2.15443E-007,-120,3.10525E-005,
2.15443E-007,-130,3.11306E-005,
2.15443E-007,-140,3.12486E-005,
2.15443E-007,-150,0.000031352,
2.15443E-007,-160,3.13895E-005,
2.15443E-007,-170,3.14302E-005,
2.15443E-007,-180,3.14843E-005,
2.15443E-007,-190,3.14869E-005,
2.15443E-007,-200,3.15206E-005,
2.15443E-007,-210,3.15493E-005,
2.15443E-007,-220,3.15622E-005,
2.15443E-007,-230,3.15681E-005,
2.15443E-007,-240,3.15919E-005,
2.15443E-007,-250,3.16084E-005,
2.15443E-007,-260,0.000031634,
2.15443E-007,-270,3.16524E-005,
2.15443E-007,-280,3.16722E-005,
2.15443E-007,-290,3.16983E-005,
2.15443E-007,-300,3.17107E-005,
2.15443E-007,-310,3.17377E-005,
2.15443E-007,-320,3.17479E-005,
2.15443E-007,-330,3.17744E-005,
2.15443E-007,-340,3.17813E-005,
2.15443E-007,-350,3.17947E-005,
2.15443E-007,-360,3.17956E-005,
2.15443E-007,-370,3.17967E-005,
2.15443E-007,-380,3.17953E-005,
2.15443E-007,-390,3.18092E-005,
2.15443E-007,-400,3.18162E-005,
2.15443E-007,-410,3.18416E-005,
2.15443E-007,-420,3.18689E-005,
2.15443E-007,-430,3.18976E-005,
2.15443E-007,-440,3.19259E-005,
2.15443E-007,-450,3.19526E-005,
2.15443E-007,-460,3.19792E-005,
2.15443E-007,-470,3.20083E-005,
2.15443E-007,-480,3.20327E-005,
2.15443E-007,-490,3.20626E-005,
2.15443E-007,-500,3.20853E-005,
4.64159E-007,-50,4.66668E-007,
4.64159E-007,-60,2.94671E-005,
4.64159E-007,-70,3.03883E-005,
4.64159E-007,-80,3.05029E-005,
4.64159E-007,-90,4.66815E-007,
4.64159E-007,-100,3.05013E-005,
4.64159E-007,-110,3.07269E-005,
4.64159E-007,-120,3.07411E-005,
4.64159E-007,-130,3.08834E-005,
4.64159E-007,-140,0.000031087,
4.64159E-007,-150,3.13235E-005,
4.64159E-007,-160,3.14277E-005,
4.64159E-007,-170,3.15926E-005,
4.64159E-007,-180,3.16559E-005,
4.64159E-007,-190,3.17179E-005,
4.64159E-007,-200,3.17097E-005,
4.64159E-007,-210,3.18023E-005,
4.64159E-007,-220,3.18296E-005,
4.64159E-007,-230,3.18513E-005,
4.64159E-007,-240,3.18887E-005,
4.64159E-007,-250,3.19167E-005,
4.64159E-007,-260,3.19422E-005,
4.64159E-007,-270,0.000031977,
4.64159E-007,-280,3.20066E-005,
4.64159E-007,-290,3.20449E-005,
4.64159E-007,-300,3.20779E-005,
4.64159E-007,-310,3.21074E-005,
4.64159E-007,-320,3.21439E-005,
4.64159E-007,-330,3.21723E-005,
4.64159E-007,-340,3.22006E-005,
4.64159E-007,-350,3.22274E-005,
4.64159E-007,-360,3.22477E-005,
4.64159E-007,-370,0.000032271,
4.64159E-007,-380,3.22955E-005,
4.64159E-007,-390,3.23294E-005,
4.64159E-007,-400,3.23497E-005,
4.64159E-007,-410,3.23853E-005,
4.64159E-007,-420,3.24137E-005,
4.64159E-007,-430,3.24485E-005,
4.64159E-007,-440,3.24749E-005,
4.64159E-007,-450,3.25031E-005,
4.64159E-007,-460,3.25263E-005,
4.64159E-007,-470,3.25545E-005,
4.64159E-007,-480,3.25798E-005,
4.64159E-007,-490,3.25915E-005,
4.64159E-007,-500,3.26181E-005,
0.000001,-50,1.00244E-006,
0.000001,-60,2.93418E-005,
0.000001,-70,2.84606E-005,
0.000001,-80,3.08424E-005,
0.000001,-90,0.000029852,
0.000001,-100,3.09543E-005,
0.000001,-110,3.09877E-005,
0.000001,-120,3.09208E-005,
0.000001,-130,3.10118E-005,
0.000001,-140,3.11225E-005,
0.000001,-150,0.000031174,
0.000001,-160,3.12289E-005,
0.000001,-170,3.12853E-005,
0.000001,-180,3.13717E-005,
0.000001,-190,3.14796E-005,
0.000001,-200,3.15672E-005,
0.000001,-210,3.17957E-005,
0.000001,-220,3.18272E-005,
0.000001,-230,3.18427E-005,
0.000001,-240,3.15384E-005,
0.000001,-250,3.21065E-005,
0.000001,-260,3.22748E-005,
0.000001,-270,3.23337E-005,
0.000001,-280,3.23617E-005,
0.000001,-290,3.23683E-005,
0.000001,-300,1.35413E-006,
0.000001,-310,3.24096E-005,
0.000001,-320,3.24245E-005,
0.000001,-330,3.24522E-005,
0.000001,-340,3.24563E-005,
0.000001,-350,3.24701E-005,
0.000001,-360,3.23461E-005,
0.000001,-370,3.24299E-005,
0.000001,-380,3.25208E-005,
0.000001,-390,3.25331E-005,
0.000001,-400,3.25395E-005,
0.000001,-410,0.000032552,
0.000001,-420,3.25751E-005,
0.000001,-430,3.26151E-005,
0.000001,-440,3.26491E-005,
0.000001,-450,1.48551E-006,
0.000001,-460,3.26797E-005,
0.000001,-470,3.26714E-005,
0.000001,-480,3.27057E-005,
0.000001,-490,3.27247E-005,
0.000001,-500,3.27256E-005,
