time	V_out_model
1.23E-06	0.727528
1.23E-06	0.727796
1.23E-06	0.728064
1.23E-06	0.728331
1.23E-06	0.728598
1.23E-06	0.728865
1.23E-06	0.729132
1.23E-06	0.729398
1.23E-06	0.729665
1.23E-06	0.72993
1.24E-06	0.730196
1.24E-06	0.730461
1.24E-06	0.730727
1.24E-06	0.730991
1.24E-06	0.731256
1.24E-06	0.73152
1.24E-06	0.731784
1.24E-06	0.732048
1.24E-06	0.732312
1.24E-06	0.732575
1.25E-06	0.732838
1.25E-06	0.733101
1.25E-06	0.733363
1.25E-06	0.733626
1.25E-06	0.733888
1.25E-06	0.73415
1.25E-06	0.734411
1.25E-06	0.734672
1.25E-06	0.734933
1.25E-06	0.735194
1.26E-06	0.735454
1.26E-06	0.735715
1.26E-06	0.735975
1.26E-06	0.736234
1.26E-06	0.736494
1.26E-06	0.736753
1.26E-06	0.737012
1.26E-06	0.73727
1.26E-06	0.737529
1.26E-06	0.737787
1.27E-06	0.738045
1.27E-06	0.738303
1.27E-06	0.73856
1.27E-06	0.738817
1.27E-06	0.739074
1.27E-06	0.739331
1.27E-06	0.739587
1.27E-06	0.739843
1.27E-06	0.740099
1.27E-06	0.740355
1.28E-06	0.74061
1.28E-06	0.740865
1.28E-06	0.74112
1.28E-06	0.741375
1.28E-06	0.741629
1.28E-06	0.741883
1.28E-06	0.742137
1.28E-06	0.742391
1.28E-06	0.742644
1.28E-06	0.742897
1.29E-06	0.74315
1.29E-06	0.743403
1.29E-06	0.743655
1.29E-06	0.743908
1.29E-06	0.744159
1.29E-06	0.744411
1.29E-06	0.744662
1.29E-06	0.744914
1.29E-06	0.745165
1.29E-06	0.745415
1.30E-06	0.745666
1.30E-06	0.745916
1.30E-06	0.746166
1.30E-06	0.746415
1.30E-06	0.746665
1.30E-06	0.746914
1.30E-06	0.747163
1.30E-06	0.747412
1.30E-06	0.74766
1.30E-06	0.747908
1.31E-06	0.748156
1.31E-06	0.748404
1.31E-06	0.748651
1.31E-06	0.748899
1.31E-06	0.749146
1.31E-06	0.749392
1.31E-06	0.749639
1.31E-06	0.749885
1.31E-06	0.750131
1.31E-06	0.750377
1.32E-06	0.750622
1.32E-06	0.750868
1.32E-06	0.751113
1.32E-06	0.751358
1.32E-06	0.751602
1.32E-06	0.751846
1.32E-06	0.752091
1.32E-06	0.752334
1.32E-06	0.752578
1.32E-06	0.752821
1.33E-06	0.753064
1.33E-06	0.753307
1.33E-06	0.75355
1.33E-06	0.753792
1.33E-06	0.754035
1.33E-06	0.754277
1.33E-06	0.754518
1.33E-06	0.75476
1.33E-06	0.755001
1.33E-06	0.755242
1.34E-06	0.755483
1.34E-06	0.755723
1.34E-06	0.755963
1.34E-06	0.756203
1.34E-06	0.756443
1.34E-06	0.756683
1.34E-06	0.756922
1.34E-06	0.757161
1.34E-06	0.7574
1.34E-06	0.757639
1.35E-06	0.757877
1.35E-06	0.758115
1.35E-06	0.758353
1.35E-06	0.758591
1.35E-06	0.758828
1.35E-06	0.759066
1.35E-06	0.759302
1.35E-06	0.759539
1.35E-06	0.759776
1.35E-06	0.760012
1.36E-06	0.760248
1.36E-06	0.760484
1.36E-06	0.76072
1.36E-06	0.760955
1.36E-06	0.76119
1.36E-06	0.761425
1.36E-06	0.76166
1.36E-06	0.761894
1.36E-06	0.762128
1.36E-06	0.762362
1.37E-06	0.762596
1.37E-06	0.762829
1.37E-06	0.763063
1.37E-06	0.763296
1.37E-06	0.763529
1.37E-06	0.763761
1.37E-06	0.763994
1.37E-06	0.764226
1.37E-06	0.764458
1.37E-06	0.764689
1.38E-06	0.764921
1.38E-06	0.765152
1.38E-06	0.765383
1.38E-06	0.765614
1.38E-06	0.765844
1.38E-06	0.766075
1.38E-06	0.766305
1.38E-06	0.766535
1.38E-06	0.766764
1.38E-06	0.766994
1.39E-06	0.767223
1.39E-06	0.767452
1.39E-06	0.76768
1.39E-06	0.767909
1.39E-06	0.768137
1.39E-06	0.768365
1.39E-06	0.768593
1.39E-06	0.768821
1.39E-06	0.769048
1.39E-06	0.769275
1.40E-06	0.769502
1.40E-06	0.769729
1.40E-06	0.769955
1.40E-06	0.770182
1.40E-06	0.770408
1.40E-06	0.770634
1.40E-06	0.770859
1.40E-06	0.771085
1.40E-06	0.77131
1.40E-06	0.771535
1.41E-06	0.771759
1.41E-06	0.771984
1.41E-06	0.772208
1.41E-06	0.772432
1.41E-06	0.772656
1.41E-06	0.77288
1.41E-06	0.773103
1.41E-06	0.773326
1.41E-06	0.773549
1.41E-06	0.773772
1.42E-06	0.773995
1.42E-06	0.774217
1.42E-06	0.774439
1.42E-06	0.774661
1.42E-06	0.774882
1.42E-06	0.775104
1.42E-06	0.775325
1.42E-06	0.775546
1.42E-06	0.775767
1.42E-06	0.775987
1.43E-06	0.776208
1.43E-06	0.776428
1.43E-06	0.776648
1.43E-06	0.776867
1.43E-06	0.777087
1.43E-06	0.777306
1.43E-06	0.777525
1.43E-06	0.777744
1.43E-06	0.777963
1.43E-06	0.778181
1.44E-06	0.778399
1.44E-06	0.778617
1.44E-06	0.778835
1.44E-06	0.779053
1.44E-06	0.77927
1.44E-06	0.779487
1.44E-06	0.779704
1.44E-06	0.779921
1.44E-06	0.780137
1.44E-06	0.780353
1.45E-06	0.780569
1.45E-06	0.780785
1.45E-06	0.781001
1.45E-06	0.781216
1.45E-06	0.781431
1.45E-06	0.781646
1.45E-06	0.781861
1.45E-06	0.782076
1.45E-06	0.78229
1.45E-06	0.782504
1.46E-06	0.782718
1.46E-06	0.782932
1.46E-06	0.783145
1.46E-06	0.783359
1.46E-06	0.783572
1.46E-06	0.783785
1.46E-06	0.783997
1.46E-06	0.78421
1.46E-06	0.784422
1.46E-06	0.784634
1.47E-06	0.784846
1.47E-06	0.785058
1.47E-06	0.785269
1.47E-06	0.78548
1.47E-06	0.785691
1.47E-06	0.785902
1.47E-06	0.786113
1.47E-06	0.786323
1.47E-06	0.786533
1.47E-06	0.786743
1.48E-06	0.786953
1.48E-06	0.787162
1.48E-06	0.787372
1.48E-06	0.787581
1.48E-06	0.78779
1.48E-06	0.787999
1.48E-06	0.788207
1.48E-06	0.788415
1.48E-06	0.788623
1.48E-06	0.788831
1.49E-06	0.789039
1.49E-06	0.789247
1.49E-06	0.789454
1.49E-06	0.789661
1.49E-06	0.789868
1.49E-06	0.790075
1.49E-06	0.790281
1.49E-06	0.790487
1.49E-06	0.790693
1.49E-06	0.790899
1.50E-06	0.791105
1.50E-06	0.79131
1.50E-06	0.791516
1.50E-06	0.791721
1.50E-06	0.791926
1.50E-06	0.79213
1.50E-06	0.792335
1.50E-06	0.792539
1.50E-06	0.792743
1.50E-06	0.792947
1.51E-06	0.793151
1.51E-06	0.793354
1.51E-06	0.793557
1.51E-06	0.79376
1.51E-06	0.793963
1.51E-06	0.794166
1.51E-06	0.794368
1.51E-06	0.794571
1.51E-06	0.794773
1.51E-06	0.794975
1.52E-06	0.795176
1.52E-06	0.795378
1.52E-06	0.795579
1.52E-06	0.79578
1.52E-06	0.795981
1.52E-06	0.796182
1.52E-06	0.796382
1.52E-06	0.796582
1.52E-06	0.796782
1.52E-06	0.796982
1.53E-06	0.797182
1.53E-06	0.797381
1.53E-06	0.797581
1.53E-06	0.79778
1.53E-06	0.797979
1.53E-06	0.798177
1.53E-06	0.798376
1.53E-06	0.798574
1.53E-06	0.798772
1.53E-06	0.79897
1.54E-06	0.799168
1.54E-06	0.799366
1.54E-06	0.799563
1.54E-06	0.79976
1.54E-06	0.799957
1.54E-06	0.800154
1.54E-06	0.80035
1.54E-06	0.800547
1.54E-06	0.800743
1.54E-06	0.800939
1.55E-06	0.801135
1.55E-06	0.80133
1.55E-06	0.801526
1.55E-06	0.801721
1.55E-06	0.801916
1.55E-06	0.802111
1.55E-06	0.802306
1.55E-06	0.8025
1.55E-06	0.802694
1.55E-06	0.802888
1.56E-06	0.803082
1.56E-06	0.803276
1.56E-06	0.803469
1.56E-06	0.803663
1.56E-06	0.803856
1.56E-06	0.804049
1.56E-06	0.804241
1.56E-06	0.804434
1.56E-06	0.804626
1.56E-06	0.804819
1.57E-06	0.805011
1.57E-06	0.805202
1.57E-06	0.805394
1.57E-06	0.805585
1.57E-06	0.805777
1.57E-06	0.805968
1.57E-06	0.806158
1.57E-06	0.806349
1.57E-06	0.80654
1.57E-06	0.80673
1.58E-06	0.80692
1.58E-06	0.80711
1.58E-06	0.8073
1.58E-06	0.807489
1.58E-06	0.807679
1.58E-06	0.807868
1.58E-06	0.808057
1.58E-06	0.808245
1.58E-06	0.808434
1.58E-06	0.808623
1.59E-06	0.808811
1.59E-06	0.808999
1.59E-06	0.809187
1.59E-06	0.809374
1.59E-06	0.809562
1.59E-06	0.809749
1.59E-06	0.809936
1.59E-06	0.810123
1.59E-06	0.81031
1.59E-06	0.810497
1.60E-06	0.810683
1.60E-06	0.810869
1.60E-06	0.811055
1.60E-06	0.811241
1.60E-06	0.811427
1.60E-06	0.811612
1.60E-06	0.811798
1.60E-06	0.811983
1.60E-06	0.812168
1.60E-06	0.812352
1.61E-06	0.812537
1.61E-06	0.812721
1.61E-06	0.812906
1.61E-06	0.81309
1.61E-06	0.813273
1.61E-06	0.813457
1.61E-06	0.813641
1.61E-06	0.813824
1.61E-06	0.814007
1.61E-06	0.81419
1.62E-06	0.814373
1.62E-06	0.814555
1.62E-06	0.814738
1.62E-06	0.81492
1.62E-06	0.815102
1.62E-06	0.815284
1.62E-06	0.815465
1.62E-06	0.815647
1.62E-06	0.815828
1.62E-06	0.816009
1.63E-06	0.81619
1.63E-06	0.816371
1.63E-06	0.816552
1.63E-06	0.816732
1.63E-06	0.816913
1.63E-06	0.817093
1.63E-06	0.817273
1.63E-06	0.817452
1.63E-06	0.817632
1.63E-06	0.817811
1.64E-06	0.81799
1.64E-06	0.818169
1.64E-06	0.818348
1.64E-06	0.818527
1.64E-06	0.818705
1.64E-06	0.818884
1.64E-06	0.819062
1.64E-06	0.81924
1.64E-06	0.819418
1.64E-06	0.819595
1.65E-06	0.819773
1.65E-06	0.81995
1.65E-06	0.820127
1.65E-06	0.820304
1.65E-06	0.820481
1.65E-06	0.820657
1.65E-06	0.820834
1.65E-06	0.82101
1.65E-06	0.821186
1.65E-06	0.821362
1.66E-06	0.821538
1.66E-06	0.821713
1.66E-06	0.821889
1.66E-06	0.822064
1.66E-06	0.822239
1.66E-06	0.822414
1.66E-06	0.822588
1.66E-06	0.822763
1.66E-06	0.822937
1.66E-06	0.823111
1.67E-06	0.823285
1.67E-06	0.823459
1.67E-06	0.823633
1.67E-06	0.823806
1.67E-06	0.82398
1.67E-06	0.824153
1.67E-06	0.824326
1.67E-06	0.824498
1.67E-06	0.824671
1.67E-06	0.824844
1.68E-06	0.825016
1.68E-06	0.825188
1.68E-06	0.82536
1.68E-06	0.825532
1.68E-06	0.825703
1.68E-06	0.825875
1.68E-06	0.826046
1.68E-06	0.826217
1.68E-06	0.826388
1.68E-06	0.826559
1.69E-06	0.826729
1.69E-06	0.8269
1.69E-06	0.82707
1.69E-06	0.82724
1.69E-06	0.82741
1.69E-06	0.82758
1.69E-06	0.827749
1.69E-06	0.827919
1.69E-06	0.828088
1.69E-06	0.828257
1.70E-06	0.828426
1.70E-06	0.828595
1.70E-06	0.828764
1.70E-06	0.828932
1.70E-06	0.8291
1.70E-06	0.829268
1.70E-06	0.829436
1.70E-06	0.829604
1.70E-06	0.829772
1.70E-06	0.829939
1.71E-06	0.830106
1.71E-06	0.830273
1.71E-06	0.83044
1.71E-06	0.830607
1.71E-06	0.830774
1.71E-06	0.83094
1.71E-06	0.831107
1.71E-06	0.831273
1.71E-06	0.831439
1.71E-06	0.831604
1.72E-06	0.83177
1.72E-06	0.831935
1.72E-06	0.832101
1.72E-06	0.832266
1.72E-06	0.832431
1.72E-06	0.832596
1.72E-06	0.83276
1.72E-06	0.832925
1.72E-06	0.833089
1.72E-06	0.833253
1.73E-06	0.833417
1.73E-06	0.833581
1.73E-06	0.833745
1.73E-06	0.833909
1.73E-06	0.834072
1.73E-06	0.834235
1.73E-06	0.834398
1.73E-06	0.834561
1.73E-06	0.834724
1.73E-06	0.834886
1.74E-06	0.835049
1.74E-06	0.835211
1.74E-06	0.835373
1.74E-06	0.835535
1.74E-06	0.835697
1.74E-06	0.835858
1.74E-06	0.83602
1.74E-06	0.836181
1.74E-06	0.836342
1.74E-06	0.836503
1.75E-06	0.836664
1.75E-06	0.836825
1.75E-06	0.836985
1.75E-06	0.837146
1.75E-06	0.837306
1.75E-06	0.837466
1.75E-06	0.837626
1.75E-06	0.837785
1.75E-06	0.837945
1.75E-06	0.838104
1.76E-06	0.838264
1.76E-06	0.838423
1.76E-06	0.838582
1.76E-06	0.83874
1.76E-06	0.838899
1.76E-06	0.839057
1.76E-06	0.839216
1.76E-06	0.839374
1.76E-06	0.839532
1.76E-06	0.83969
1.77E-06	0.839847
1.77E-06	0.840005
1.77E-06	0.840162
1.77E-06	0.840319
1.77E-06	0.840477
1.77E-06	0.840633
1.77E-06	0.84079
1.77E-06	0.840947
1.77E-06	0.841103
1.77E-06	0.84126
1.78E-06	0.841416
1.78E-06	0.841572
1.78E-06	0.841727
1.78E-06	0.841883
1.78E-06	0.842039
1.78E-06	0.842194
1.78E-06	0.842349
1.78E-06	0.842504
1.78E-06	0.842659
1.78E-06	0.842814
1.79E-06	0.842969
1.79E-06	0.843123
1.79E-06	0.843277
1.79E-06	0.843432
1.79E-06	0.843586
1.79E-06	0.843739
1.79E-06	0.843893
1.79E-06	0.844047
1.79E-06	0.8442
1.79E-06	0.844353
1.80E-06	0.844506
1.80E-06	0.844659
1.80E-06	0.844812
1.80E-06	0.844965
1.80E-06	0.845117
1.80E-06	0.84527
1.80E-06	0.845422
1.80E-06	0.845574
1.80E-06	0.845726
1.80E-06	0.845877
1.81E-06	0.846029
1.81E-06	0.846181
1.81E-06	0.846332
1.81E-06	0.846483
1.81E-06	0.846634
1.81E-06	0.846785
1.81E-06	0.846936
1.81E-06	0.847086
1.81E-06	0.847236
1.81E-06	0.847387
1.82E-06	0.847537
1.82E-06	0.847687
1.82E-06	0.847837
1.82E-06	0.847986
1.82E-06	0.848136
1.82E-06	0.848285
1.82E-06	0.848434
1.82E-06	0.848584
1.82E-06	0.848732
1.82E-06	0.848881
1.83E-06	0.84903
1.83E-06	0.849178
1.83E-06	0.849327
1.83E-06	0.849475
1.83E-06	0.849623
1.83E-06	0.849771
1.83E-06	0.849919
1.83E-06	0.850066
1.83E-06	0.850214
1.83E-06	0.850361
1.84E-06	0.850508
1.84E-06	0.850655
1.84E-06	0.850802
1.84E-06	0.850949
1.84E-06	0.851096
1.84E-06	0.851242
1.84E-06	0.851388
1.84E-06	0.851535
1.84E-06	0.851681
1.84E-06	0.851826
1.85E-06	0.851972
1.85E-06	0.852118
1.85E-06	0.852263
1.85E-06	0.852409
1.85E-06	0.852554
1.85E-06	0.852699
1.85E-06	0.852844
1.85E-06	0.852988
1.85E-06	0.853133
1.85E-06	0.853277
1.86E-06	0.853422
1.86E-06	0.853566
1.86E-06	0.85371
1.86E-06	0.853854
1.86E-06	0.853998
1.86E-06	0.854141
1.86E-06	0.854285
1.86E-06	0.854428
1.86E-06	0.854571
1.86E-06	0.854714
1.87E-06	0.854857
1.87E-06	0.855
1.87E-06	0.855143
1.87E-06	0.855285
1.87E-06	0.855427
1.87E-06	0.85557
1.87E-06	0.855712
1.87E-06	0.855854
1.87E-06	0.855995
1.87E-06	0.856137
1.88E-06	0.856278
1.88E-06	0.85642
1.88E-06	0.856561
1.88E-06	0.856702
1.88E-06	0.856843
1.88E-06	0.856984
1.88E-06	0.857125
1.88E-06	0.857265
1.88E-06	0.857406
1.88E-06	0.857546
1.89E-06	0.857686
1.89E-06	0.857826
1.89E-06	0.857966
1.89E-06	0.858105
1.89E-06	0.858245
1.89E-06	0.858384
1.89E-06	0.858524
1.89E-06	0.858663
1.89E-06	0.858802
1.89E-06	0.858941
1.90E-06	0.85908
1.90E-06	0.859218
1.90E-06	0.859357
1.90E-06	0.859495
1.90E-06	0.859633
1.90E-06	0.859771
1.90E-06	0.859909
1.90E-06	0.860047
1.90E-06	0.860185
1.90E-06	0.860322
1.91E-06	0.86046
1.91E-06	0.860597
1.91E-06	0.860734
1.91E-06	0.860871
1.91E-06	0.861008
1.91E-06	0.861144
1.91E-06	0.861281
1.91E-06	0.861417
1.91E-06	0.861554
1.91E-06	0.86169
1.92E-06	0.861826
1.92E-06	0.861962
1.92E-06	0.862098
1.92E-06	0.862233
1.92E-06	0.862369
1.92E-06	0.862504
1.92E-06	0.862639
1.92E-06	0.862775
1.92E-06	0.86291
1.92E-06	0.863044
1.93E-06	0.863179
1.93E-06	0.863314
1.93E-06	0.863448
1.93E-06	0.863582
1.93E-06	0.863717
1.93E-06	0.863851
1.93E-06	0.863985
1.93E-06	0.864118
1.93E-06	0.864252
1.93E-06	0.864386
1.94E-06	0.864519
1.94E-06	0.864652
1.94E-06	0.864785
1.94E-06	0.864918
1.94E-06	0.865051
1.94E-06	0.865184
1.94E-06	0.865317
1.94E-06	0.865449
1.94E-06	0.865581
1.94E-06	0.865714
1.95E-06	0.865846
1.95E-06	0.865978
1.95E-06	0.866109
1.95E-06	0.866241
1.95E-06	0.866373
1.95E-06	0.866504
1.95E-06	0.866635
1.95E-06	0.866767
1.95E-06	0.866898
1.95E-06	0.867029
1.96E-06	0.867159
1.96E-06	0.86729
1.96E-06	0.867421
1.96E-06	0.867551
1.96E-06	0.867681
1.96E-06	0.867811
1.96E-06	0.867941
1.96E-06	0.868071
1.96E-06	0.868201
1.96E-06	0.868331
1.97E-06	0.86846
1.97E-06	0.86859
1.97E-06	0.868719
1.97E-06	0.868848
1.97E-06	0.868977
1.97E-06	0.869106
1.97E-06	0.869235
1.97E-06	0.869363
1.97E-06	0.869492
1.97E-06	0.86962
1.98E-06	0.869748
1.98E-06	0.869876
1.98E-06	0.870004
1.98E-06	0.870132
1.98E-06	0.87026
1.98E-06	0.870388
1.98E-06	0.870515
1.98E-06	0.870643
1.98E-06	0.87077
1.98E-06	0.870897
1.99E-06	0.871024
1.99E-06	0.871151
1.99E-06	0.871277
1.99E-06	0.871404
1.99E-06	0.871531
1.99E-06	0.871657
1.99E-06	0.871783
1.99E-06	0.871909
1.99E-06	0.872035
1.99E-06	0.872161
2.00E-06	0.872287
2.00E-06	0.872412
2.00E-06	0.872538
2.00E-06	0.872663
2.00E-06	0.872789
2.00E-06	0.872914
2.00E-06	0.873039
2.00E-06	0.873164
2.00E-06	0.873288
2.00E-06	0.873413
2.01E-06	0.873538
2.01E-06	0.873662
2.01E-06	0.873786
2.01E-06	0.87391
2.01E-06	0.874034
2.01E-06	0.874158
2.01E-06	0.874282
2.01E-06	0.874406
2.01E-06	0.874529
2.01E-06	0.874653
2.02E-06	0.874776
2.02E-06	0.874899
2.02E-06	0.875022
2.02E-06	0.875145
2.02E-06	0.875268
2.02E-06	0.875391
2.02E-06	0.875513
2.02E-06	0.875636
2.02E-06	0.875758
2.02E-06	0.87588
2.03E-06	0.876002
2.03E-06	0.876124
2.03E-06	0.876246
2.03E-06	0.876368
2.03E-06	0.876489
2.03E-06	0.876611
2.03E-06	0.876732
2.03E-06	0.876853
2.03E-06	0.876975
2.03E-06	0.877096
2.04E-06	0.877216
2.04E-06	0.877337
2.04E-06	0.877458
2.04E-06	0.877578
2.04E-06	0.877699
2.04E-06	0.877819
2.04E-06	0.877939
2.04E-06	0.878059
2.04E-06	0.878179
2.04E-06	0.878299
2.05E-06	0.878419
2.05E-06	0.878538
2.05E-06	0.878658
2.05E-06	0.878777
2.05E-06	0.878896
2.05E-06	0.879016
2.05E-06	0.879135
2.05E-06	0.879253
2.05E-06	0.879372
2.05E-06	0.879491
2.06E-06	0.879609
2.06E-06	0.879728
2.06E-06	0.879846
2.06E-06	0.879964
2.06E-06	0.880082
2.06E-06	0.8802
2.06E-06	0.880318
2.06E-06	0.880436
2.06E-06	0.880554
2.06E-06	0.880671
2.07E-06	0.880788
2.07E-06	0.880906
2.07E-06	0.881023
2.07E-06	0.88114
2.07E-06	0.881257
2.07E-06	0.881374
2.07E-06	0.88149
2.07E-06	0.881607
2.07E-06	0.881723
2.07E-06	0.88184
2.08E-06	0.881956
2.08E-06	0.882072
2.08E-06	0.882188
2.08E-06	0.882304
2.08E-06	0.88242
2.08E-06	0.882535
2.08E-06	0.882651
2.08E-06	0.882766
2.08E-06	0.882881
2.08E-06	0.882997
2.09E-06	0.883112
2.09E-06	0.883227
2.09E-06	0.883342
2.09E-06	0.883456
2.09E-06	0.883571
2.09E-06	0.883685
2.09E-06	0.8838
2.09E-06	0.883914
2.09E-06	0.884028
2.09E-06	0.884142
2.10E-06	0.884256
2.10E-06	0.88437
2.10E-06	0.884484
2.10E-06	0.884598
2.10E-06	0.884711
2.10E-06	0.884824
2.10E-06	0.884938
2.10E-06	0.885051
2.10E-06	0.885164
2.10E-06	0.885277
2.11E-06	0.88539
2.11E-06	0.885503
2.11E-06	0.885615
2.11E-06	0.885728
2.11E-06	0.88584
2.11E-06	0.885952
2.11E-06	0.886065
2.11E-06	0.886177
2.11E-06	0.886289
2.11E-06	0.8864
2.12E-06	0.886512
2.12E-06	0.886624
2.12E-06	0.886735
2.12E-06	0.886847
2.12E-06	0.886958
2.12E-06	0.887069
2.12E-06	0.88718
2.12E-06	0.887291
2.12E-06	0.887402
2.12E-06	0.887513
2.13E-06	0.887624
2.13E-06	0.887734
2.13E-06	0.887844
2.13E-06	0.887955
2.13E-06	0.888065
2.13E-06	0.888175
2.13E-06	0.888285
2.13E-06	0.888395
2.13E-06	0.888505
2.13E-06	0.888614
2.14E-06	0.888724
2.14E-06	0.888833
2.14E-06	0.888943
2.14E-06	0.889052
2.14E-06	0.889161
2.14E-06	0.88927
2.14E-06	0.889379
2.14E-06	0.889488
2.14E-06	0.889597
2.14E-06	0.889705
2.15E-06	0.889814
2.15E-06	0.889922
2.15E-06	0.89003
2.15E-06	0.890138
2.15E-06	0.890247
2.15E-06	0.890354
2.15E-06	0.890462
2.15E-06	0.89057
2.15E-06	0.890678
2.15E-06	0.890785
2.16E-06	0.890893
2.16E-06	0.891
2.16E-06	0.891107
2.16E-06	0.891214
2.16E-06	0.891321
2.16E-06	0.891428
2.16E-06	0.891535
2.16E-06	0.891642
2.16E-06	0.891748
2.16E-06	0.891855
2.17E-06	0.891961
2.17E-06	0.892067
2.17E-06	0.892174
2.17E-06	0.89228
2.17E-06	0.892386
2.17E-06	0.892491
2.17E-06	0.892597
2.17E-06	0.892703
2.17E-06	0.892808
2.17E-06	0.892914
2.18E-06	0.893019
2.18E-06	0.893124
2.18E-06	0.893229
2.18E-06	0.893334
2.18E-06	0.893439
2.18E-06	0.893544
2.18E-06	0.893649
2.18E-06	0.893754
2.18E-06	0.893858
2.18E-06	0.893962
2.19E-06	0.894067
2.19E-06	0.894171
2.19E-06	0.894275
2.19E-06	0.894379
2.19E-06	0.894483
2.19E-06	0.894587
2.19E-06	0.89469
2.19E-06	0.894794
2.19E-06	0.894897
2.19E-06	0.895001
2.20E-06	0.895104
2.20E-06	0.895207
2.20E-06	0.89531
2.20E-06	0.895413
2.20E-06	0.895516
2.20E-06	0.895619
2.20E-06	0.895722
2.20E-06	0.895824
2.20E-06	0.895927
2.20E-06	0.896029
2.21E-06	0.896131
2.21E-06	0.896233
2.21E-06	0.896336
2.21E-06	0.896437
2.21E-06	0.896539
2.21E-06	0.896641
2.21E-06	0.896743
2.21E-06	0.896844
2.21E-06	0.896946
2.21E-06	0.897047
2.22E-06	0.897148
2.22E-06	0.89725
2.22E-06	0.897351
2.22E-06	0.897452
2.22E-06	0.897553
2.22E-06	0.897653
2.22E-06	0.897754
2.22E-06	0.897855
2.22E-06	0.897955
2.22E-06	0.898055
2.23E-06	0.898156
2.23E-06	0.898256
2.23E-06	0.898356
2.23E-06	0.898456
2.23E-06	0.898556
2.23E-06	0.898656
2.23E-06	0.898755
2.23E-06	0.898855
2.23E-06	0.898954
2.23E-06	0.899054
2.24E-06	0.899153
2.24E-06	0.899252
2.24E-06	0.899351
2.24E-06	0.89945
2.24E-06	0.899549
2.24E-06	0.899648
2.24E-06	0.899747
2.24E-06	0.899845
2.24E-06	0.899944
2.24E-06	0.900042
2.25E-06	0.900141
2.25E-06	0.900239
2.25E-06	0.900337
2.25E-06	0.900435
2.25E-06	0.900533
2.25E-06	0.900631
2.25E-06	0.900728
2.25E-06	0.900826
2.25E-06	0.900924
2.25E-06	0.901021
2.26E-06	0.901118
2.26E-06	0.901216
2.26E-06	0.901313
2.26E-06	0.90141
2.26E-06	0.901507
2.26E-06	0.901604
2.26E-06	0.901701
2.26E-06	0.901797
2.26E-06	0.901894
2.26E-06	0.90199
2.27E-06	0.902087
2.27E-06	0.902183
2.27E-06	0.902279
2.27E-06	0.902375
2.27E-06	0.902471
2.27E-06	0.902567
2.27E-06	0.902663
2.27E-06	0.902759
2.27E-06	0.902855
2.27E-06	0.90295
2.28E-06	0.903046
2.28E-06	0.903141
2.28E-06	0.903236
2.28E-06	0.903331
2.28E-06	0.903426
2.28E-06	0.903521
2.28E-06	0.903616
2.28E-06	0.903711
2.28E-06	0.903806
2.28E-06	0.9039
2.29E-06	0.903995
2.29E-06	0.904089
2.29E-06	0.904184
2.29E-06	0.904278
2.29E-06	0.904372
2.29E-06	0.904466
2.29E-06	0.90456
2.29E-06	0.904654
2.29E-06	0.904748
2.29E-06	0.904842
2.30E-06	0.904935
2.30E-06	0.905029
2.30E-06	0.905122
2.30E-06	0.905215
2.30E-06	0.905309
2.30E-06	0.905402
2.30E-06	0.905495
2.30E-06	0.905588
2.30E-06	0.905681
2.30E-06	0.905773
2.31E-06	0.905866
2.31E-06	0.905959
2.31E-06	0.906051
2.31E-06	0.906144
2.31E-06	0.906236
2.31E-06	0.906328
2.31E-06	0.90642
2.31E-06	0.906512
2.31E-06	0.906604
2.31E-06	0.906696
2.32E-06	0.906788
2.32E-06	0.90688
2.32E-06	0.906971
2.32E-06	0.907063
2.32E-06	0.907154
2.32E-06	0.907245
2.32E-06	0.907337
2.32E-06	0.907428
2.32E-06	0.907519
2.32E-06	0.90761
2.33E-06	0.907701
2.33E-06	0.907791
2.33E-06	0.907882
2.33E-06	0.907973
2.33E-06	0.908063
2.33E-06	0.908154
2.33E-06	0.908244
2.33E-06	0.908334
2.33E-06	0.908424
2.33E-06	0.908515
2.34E-06	0.908605
2.34E-06	0.908694
2.34E-06	0.908784
2.34E-06	0.908874
2.34E-06	0.908964
2.34E-06	0.909053
2.34E-06	0.909143
2.34E-06	0.909232
2.34E-06	0.909321
2.34E-06	0.90941
2.35E-06	0.9095
2.35E-06	0.909589
2.35E-06	0.909677
2.35E-06	0.909766
2.35E-06	0.909855
2.35E-06	0.909944
2.35E-06	0.910032
2.35E-06	0.910121
2.35E-06	0.910209
2.35E-06	0.910298
2.36E-06	0.910386
2.36E-06	0.910474
2.36E-06	0.910562
2.36E-06	0.91065
2.36E-06	0.910738
2.36E-06	0.910826
2.36E-06	0.910913
2.36E-06	0.911001
2.36E-06	0.911089
2.36E-06	0.911176
2.37E-06	0.911263
2.37E-06	0.911351
2.37E-06	0.911438
2.37E-06	0.911525
2.37E-06	0.911612
2.37E-06	0.911699
2.37E-06	0.911786
2.37E-06	0.911873
2.37E-06	0.911959
2.37E-06	0.912046
2.38E-06	0.912132
2.38E-06	0.912219
2.38E-06	0.912305
2.38E-06	0.912391
2.38E-06	0.912478
2.38E-06	0.912564
2.38E-06	0.91265
2.38E-06	0.912736
2.38E-06	0.912821
2.38E-06	0.912907
2.39E-06	0.912993
2.39E-06	0.913078
2.39E-06	0.913164
2.39E-06	0.913249
2.39E-06	0.913335
2.39E-06	0.91342
