time V_total I_total
1.05885616986145e-05 11.9581227309418 0.000837545412019256
1.05894320005793e-05 11.9579604475147 0.000840790990069754
1.05926728667879e-05 11.9573864123114 0.000852272219930341
1.05973298168591e-05 11.9565879849946 0.000868239777368233
1.06032618566343e-05 11.9561956655428 0.000876086768568355
1.06095731348023e-05 11.9558813742144 0.000882372663288812
1.06196206979317e-05 11.9549997012233 0.000900005973900676
1.06369068147321e-05 11.9539367943796 0.000921264058151954
1.0663449993976e-05 11.9528825345293 0.000942349202088788
1.07015386819691e-05 11.9509488747906 0.000981022394780225
1.07431435771748e-05 11.9477353084725 0.0010452944023131
1.0785797486081e-05 11.9435555227616 0.00112889015891632
1.07989673487417e-05 11.9388264402224 0.0012234711838367
1.08121372114023e-05 11.9305829796525 0.00138834040011458
1.0849167934274e-05 11.910324847439 0.00179350241008847
1.08880410197433e-05 11.8995944625491 0.00200811081114306
1.09223875066916e-05 11.8937224334496 0.00212555179754948
1.09701416662953e-05 11.8888821523834 0.00222235696277294
1.10381602589587e-05 11.8863151664188 0.00227369657628306
1.11275149526083e-05 11.8848330547766 0.00230333845778218
1.12580589395024e-05 11.8851126030945 0.00229774792884735
1.1437290973022e-05 11.8843670358884 0.00231265898984291
1.16247206684814e-05 11.8853586105866 0.00229282840999277
1.17964714591255e-05 11.884314758961 0.00231370482374468
1.2e-05 11.8847114293617 0.00230577143082939
