time V_out_total I_out_total
4.31104512149068e-05 2.07026314333275 -0.00679437506862866
4.31144920287867e-05 2.06998514385308 -0.00681725453909565
4.31185328426666e-05 2.06970772172165 -0.00680322756687946
4.31236153281669e-05 2.06935934359901 -0.00678043032076521
4.31279333281704e-05 2.06906339697399 -0.00679393689599133
4.31411946171836e-05 2.06815552218946 -0.006783523155437
4.31706629675493e-05 2.06614090864047 -0.00677405177697181
4.32794378092615e-05 2.0587448391832 -0.00673714809394643
4.34287835906776e-05 2.04862872463598 -0.00668572995046122
4.36775331535945e-05 2.03193469318087 -0.00661317365733729
4.41382687456115e-05 2.00150101524743 -0.00647574216169462
4.42911994543809e-05 1.99157354364157 -0.00643121926010473
4.44441301631503e-05 1.98171463088607 -0.00638665214841461
4.44919210096407e-05 1.97864042192818 -0.00637275656891778
4.45397118561311e-05 1.97557293661606 -0.00635880464944041
4.45994504142441e-05 1.97174915144355 -0.00634120709819559
4.46143850537724e-05 1.97079383533253 -0.00633700302476241
4.46293196933007e-05 1.96983918370702 -0.00633258763762485
4.46898433419188e-05 1.9659767287912 -0.00631198676725555
4.47446514390901e-05 1.96248839851642 -0.0062985407392766
4.47896482488326e-05 1.95963111890356 -0.00628351217544148
4.4853614185986e-05 1.95557895700252 -0.00626804870329178
4.4932398182837e-05 1.95060358112405 -0.00624430799020299
4.50607911379153e-05 1.94255518530013 -0.00620980731861398
4.52834063874832e-05 1.92873729159358 -0.00614869718366924
4.5693267169252e-05 1.90375650118337 -0.00603732451551697
4.64259846878129e-05 1.85982722601797 -0.00583952613317047
4.64861280651297e-05 1.85629119057722 -0.00582314406572348
4.65462714424465e-05 1.85276490323883 -0.00580705074044543
4.65650662478579e-05 1.85166389091286 -0.00580203447958214
4.65838610532694e-05 1.85056382467899 -0.0057970056181641
4.66073545600338e-05 1.84919023098134 -0.00579070507513058
4.66308480667981e-05 1.84781684418229 -0.00578985765584896
4.67483156006199e-05 1.8409772996016 -0.00574355059109373
4.68351446996536e-05 1.83595551695092 -0.00571223223993693
4.69180377280554e-05 1.83118082133926 -0.00569714540455271
4.70354966754285e-05 1.82444602668661 -0.00565959967184568
4.73332110075068e-05 1.80765449984123 -0.00558539785228189
4.7473329342145e-05 1.79980280425942 -0.00554909955756928
4.75083589258045e-05 1.79784304505744 -0.00554002628322772
4.75433885094641e-05 1.7958865177615 -0.00553095498779366
4.75663916858055e-05 1.79460308759816 -0.00552499408642264
4.7589394862147e-05 1.79332107061659 -0.00551888633343989
4.77023081354824e-05 1.78704493274351 -0.00548918628769697
4.78012013316895e-05 1.78157627562062 -0.00546241671935555
4.78964671164226e-05 1.77633233788375 -0.00543924497480568
4.81791590069371e-05 1.76100906609023 -0.00536711889471524
4.85929251129447e-05 1.73879761209369 -0.00526306298519197
4.98839530202532e-05 1.67413980181891 -0.00495748060478654
5.18907921951288e-05 1.57826780695932 -0.00449839251744495
5.46433948831422e-05 1.46796924711002 -0.00396247906651888
5.86433948831422e-05 1.3220955856144 -0.00324641622406145
6.26433948831422e-05 1.20243337828137 -0.00265989222998506
6.36433948831422e-05 1.17672838362451 -0.00253467420469995
6.46433948831422e-05 1.15222087032611 -0.00241566510370019
6.56433948831422e-05 1.1288503816415 -0.00230266807643447
6.66433948831422e-05 1.10652385887349 -0.00219891812129096
6.67248247515084e-05 1.10471273530998 -0.00219040856349337
6.67451822185999e-05 1.10426039654283 -0.00218825309689947
6.67655396856915e-05 1.10380850790513 -0.00218605333253912
6.67719013941576e-05 1.10366733633057 -0.00218536152633073
6.67782631026237e-05 1.10352621034687 -0.00218466499026277
6.67862152382064e-05 1.10334987155472 -0.00218379538862234
6.6788203272102e-05 1.10330579216621 -0.00218359254460254
6.67901913059977e-05 1.10326171276041 -0.00218344578707681
6.67908125665901e-05 1.10324793928429 -0.00218340083080864
6.67914338271825e-05 1.10323416400657 -0.00218338119822825
6.67945401301444e-05 1.10316524637611 -0.002182871878107
6.67976223124337e-05 1.10309702693702 -0.00218504928647532
6.68007325358663e-05 1.10302827437989 -0.00217502449729339
6.68063630203099e-05 1.10290365891668 -0.00218506214044103
6.68134665145805e-05 1.10274639517407 -0.00218048942917048
6.68318986960368e-05 1.10233876801091 -0.00217801113423079
6.6841808717156e-05 1.10211961161017 -0.00217797604470098
6.68517187382751e-05 1.10189999938936 -0.00218235627435337
6.68770483189513e-05 1.10134039127693 -0.00216936889998178
6.68998843074488e-05 1.10083744025621 -0.00216894158129666
6.69407747603554e-05 1.09993975264664 -0.00215498580986269
6.70345802053511e-05 1.09791796602592 -0.00212186504888634
6.72579970354891e-05 1.09345633811467 -0.00196365003936796
6.73552045539122e-05 1.09162516186829 -0.0018505235516207
6.74524120723352e-05 1.09005904225652 -0.00157789387686167
6.75468425400086e-05 1.08998901661119 -4.09415795866286e-05
6.76360039970042e-05 1.08993324248526 -2.93820258066235e-05
6.77535827472486e-05 1.08985961341094 -2.93418761193598e-05
6.78065131285139e-05 1.08982641943543 -2.95673083900772e-05
6.78594435097792e-05 1.08979309329867 -2.98038606954876e-05
6.79037432652942e-05 1.08976470792493 -3.0938223957544e-05
6.79480430208092e-05 1.08973668780155 -3.01410753953846e-05
6.79709929737266e-05 1.08972222311408 -2.97834260875041e-05
6.7993942926644e-05 1.08970776721309 -2.97210537434811e-05
6.80551504552712e-05 1.089669220912 -2.98301299897608e-05
6.81429045182931e-05 1.08961367156837 -3.01029939500985e-05
6.82857107268207e-05 1.08952268276019 -3.11558744082951e-05
6.84490979520738e-05 1.08941284851572 -3.69134118710646e-05
6.84981745325785e-05 1.08936208434824 -6.99703738461954e-05
6.85460644086204e-05 1.08932436568219 -4.53954199467255e-05
6.86215230421339e-05 1.08927185590463 -2.72872772252741e-05
6.87065506822825e-05 1.08921790861875 -3.2951761783151e-05
6.88233531922103e-05 1.08914257937341 -2.97737996446834e-05
6.89580123053091e-05 1.08905632297726 -3.23637199688864e-05
6.91083215084532e-05 1.08894278634221 -5.26731223767563e-05
6.91486124639502e-05 1.08980555888687 0.00217457315766514
6.91889034194472e-05 1.09642620828717 0.0164656211780094
6.92506330022481e-05 1.11261827730609 0.0360634516788133
6.92969582947211e-05 1.13041892618896 0.040855698613825
6.93492947650456e-05 1.15198101636344 0.0416119444863425
6.94035349262629e-05 1.17466532636344 0.0421029107202726
6.94561798772203e-05 1.19679214766321 0.0420304578434896
6.95209184825406e-05 1.22399760474467 0.0420910443268143
6.96143502246951e-05 1.26322633245131 0.0419588978935539
6.97468953252532e-05 1.31868905294413 0.0418093673942655
6.99351863932987e-05 1.39693613300456 0.041386978028856
7.02057232154304e-05 1.50871714813028 0.0413387136677071
7.05730245160081e-05 1.66109035261536 0.0417275444457909
7.10990197997178e-05 1.88163706312112 0.0422397281094457
7.17613705078316e-05 2.16107720858839 0.0422620459159598
7.18215133737344e-05 2.18646326970872 0.0422762145952178
7.18816562396371e-05 2.21183650355935 0.0422557147729525
7.19568348220156e-05 2.24352716891363 0.0422222476375283
7.20320134043941e-05 2.27518432471399 0.0421786132001783
7.20493602843737e-05 2.28248692172645 0.0421670325911297
7.20667071643533e-05 2.28978731677147 0.0421543241827532
7.20721280643469e-05 2.29206849440883 0.0421505037097849
7.20775489643405e-05 2.29434892308338 0.0421372783017206
7.20792429955885e-05 2.29506139291783 0.0421276092335777
7.20809370268365e-05 2.29577366033226 0.0421146530930118
7.20830545658966e-05 2.29666356001764 0.0420947400497748
7.20835839506616e-05 2.29688601047451 0.0420880859059201
7.20841133354266e-05 2.29710838104847 0.0420744272291981
7.20847750663828e-05 2.29738600834611 0.0420213401193724
7.20849404991219e-05 2.29745538451886 0.0420041335947841
7.20851059318609e-05 2.29752472330163 0.0419833562351586
7.20853127227848e-05 2.2976113443795 0.0419583695504875
7.20853644205157e-05 2.29763298548323 0.0419522478049842
7.20854161182467e-05 2.29765463398012 0.0419442677315775
7.20856746069015e-05 2.29776257833813 0.0417155546710328
7.20859003959427e-05 2.29785662612132 0.0417051994232145
7.20861407428066e-05 2.29795695659499 0.0419117309383903
7.2086458929812e-05 2.29809019220022 0.041952018239991
7.20868257062542e-05 2.29824392656779 0.0419778472772514
7.20873923184256e-05 2.29848147099097 0.0420069850757146
7.20889901604362e-05 2.29915188541568 0.0420255624236466
7.20925336280122e-05 2.3006394760767 0.0420498364382497
7.2094899515117e-05 2.30163291198868 0.0420584661956467
7.20972654022218e-05 2.30262641511771 0.042059365478241
7.21021955114552e-05 2.30469181619892 0.04196155660288
7.21049732646191e-05 2.30585713896342 0.0420213306575387
7.21068057368505e-05 2.30662624749642 0.0420446996829965
7.21095130110086e-05 2.3077627006441 0.0420511622758086
7.21188550346151e-05 2.31168388545061 0.0420435162603811
7.21407795813806e-05 2.32088625143869 0.042043216009023
7.21934875916782e-05 2.34303161631965 0.0420860328215158
7.2297172409912e-05 2.3865346779484 0.0419709865506581
7.2388590815977e-05 2.42488584804847 0.0420766148286835
7.24799063445531e-05 2.46272167168906 0.0409393785462689
7.25078958847092e-05 2.47380498758698 0.0396731395043845
7.25358854248654e-05 2.4843401966277 0.0377151043583011
7.25929646423327e-05 2.50435367960668 0.0325605201613238
7.2644086916023e-05 2.51940249860293 0.0264644993411965
7.26915826634356e-05 2.53056901820343 0.0207079544737582
7.27467278641786e-05 2.54022217403215 0.014454556039245
7.28218815933066e-05 2.5483637578447 0.00736518546996145
7.29281307361701e-05 2.55353321626687 0.0025190109072863
7.30664395125943e-05 2.55611941263161 0.00137428756011935
7.3252348695489e-05 2.55807068360605 0.000878413148442103
7.3460911501405e-05 2.55884019393499 1.30119677020701e-05
7.37281725461812e-05 2.5584333536703 -0.000164195248852028
7.4014697047253e-05 2.55771015422278 -0.000187246920417206
7.42693818861297e-05 2.55675414139186 -0.000409629869761208
7.45005799242253e-05 2.55614900308256 3.91753389381577e-05
7.46933038381842e-05 2.55566931579521 -0.000383708149893547
7.489509178488e-05 2.55513637161816 8.55559540200446e-06
7.51032722757137e-05 2.55460027393934 -0.00037042211402647
7.53295449353795e-05 2.55400166405533 -5.48727899092327e-06
7.55837297306641e-05 2.55334444037574 -0.000358538948654852
7.58696461239649e-05 2.55259076025344 -1.55509849113056e-05
7.61970330253047e-05 2.5517423091961 -0.000349751981503799
7.65761804329203e-05 2.55074243644645 -2.46845483095726e-05
7.66865603070537e-05 2.55045530739302 -0.000183743923883783
7.67969401811871e-05 2.55015797152896 -0.00019292780551825
7.68146111159158e-05 2.55010496720386 -0.000223273194870943
7.6819028849598e-05 2.55008618347982 -0.000348727353087108
7.68193049579531e-05 2.55008496332977 -0.000363301785877601
7.68195810663082e-05 2.55008368815806 -0.000384926033723021
7.68201943270995e-05 2.55008039791018 -0.000537526156512902
7.6820698009906e-05 2.55007755576832 -0.000413595773042985
7.68211859613058e-05 2.55007552542471 -0.000324735676287924
7.68220474432312e-05 2.55007210495501 -0.000306286230721664
7.6822780079839e-05 2.55006934817063 -0.000287960163455869
7.68237874527551e-05 2.55006560983972 -0.000300985485700034
7.68250927204348e-05 2.55006085821973 -0.00027229318816242
7.6826705468652e-05 2.55005513502056 -0.000284654720345356
7.68289140731967e-05 2.55004749101038 -0.000253972781213152
7.68318573962257e-05 2.55003761638338 -0.000266243316335624
7.68359439724997e-05 2.55002402395482 -0.000257121906808022
7.68391723378841e-05 2.55001232452459 -0.000285920361459402
7.68410310388487e-05 2.55000465837125 -0.000337052271876104
7.68423143854817e-05 2.55000010278041 -0.000278312508533807
7.68442279317269e-05 2.54999362134642 -0.000246001062666501
7.68470724773451e-05 2.54998420248035 -0.000253596244733512
7.68538119066994e-05 2.54996198190383 -0.000253241517391301
7.68821483779577e-05 2.54987085135783 -0.000245122915420914
7.69342126880788e-05 2.54971275074757 -0.00022718232363057
7.70425987778315e-05 2.54939278495019 -0.00021031069341948
7.71649093159642e-05 2.54903803558633 -0.000213596825700213
7.7387879397576e-05 2.54846446223406 -0.000148181429677585
7.7626590010667e-05 2.54792897650579 -0.000147777507307856
7.79035066411401e-05 2.54718399895449 -0.000237428378405724
7.81261175698819e-05 2.54654328591001 -0.000185459329253979
7.83609764540859e-05 2.54586523429591 -0.000239307890282037
7.86185672652635e-05 2.54511750611476 -0.000188571384138658
7.88925542689422e-05 2.54432203250408 -0.000239482368662314
7.91990398463709e-05 2.5434290727301 -0.000190707561927095
7.953958110206e-05 2.54243754882207 -0.000239118923656267
8e-05 2.54109404445071 -0.000192028646447584
